K,t_s,I1,Q1,I2,Q2
150,0.00238,5.32204781,-73.7589398,11.5635437,-74.1102009
150,0.00239,28.2749877,-68.3554408,34.6211531,-66.5110092
150,0.0024,48.3425977,-56.0145966,54.0669748,-51.9852743
150,0.00241,63.5216345,-37.9828518,67.8472826,-32.0159612
150,0.00242,72.226508,-16.0774774,74.5033553,-8.72142177
150,0.00243,73.6124276,7.44177417,73.3704317,15.5304235
150,0.00244,67.5567646,30.1852535,64.5347642,38.1434008
150,0.00245,54.6265584,49.915517,48.991493,56.7542885
150,0.00246,36.1620288,64.5647007,28.3153501,69.4165575
150,0.00247,14.03345,72.6416315,4.67842397,74.8248026
150,0.00248,-9.4843268,73.3639753,-19.4152468,72.4270577
150,0.00249,-32.0600918,66.6771876,-41.5023471,62.4435368
150,0.0025,-51.374985,53.2321516,-59.254475,45.952773
150,0.00251,-65.516954,34.3731545,-70.814444,24.6702658
150,0.00252,-73.033627,12.0224645,-75.0104319,0.808729275
150,0.00253,-73.1136558,-11.5947907,-71.3561162,-23.155713
150,0.00254,-65.7170824,-34.0012273,-60.2368794,-44.7015358
150,0.00255,-51.6848329,-52.9200716,-42.8605973,-61.5726266
150,0.00256,-32.4437683,-66.4846043,-20.9902775,-72.0264635
150,0.00257,-9.90212242,-73.3345804,3.1152945,-74.9212194
150,0.00258,13.6581105,-72.7419503,26.8796112,-70.0314378
150,0.00259,35.811393,-64.7426123,47.7943277,-57.8163064
150,0.0026,54.3263885,-50.2162378,63.7048881,-39.571398
150,0.00261,67.357617,-30.5558828,72.9718753,-17.2035761
150,0.00262,73.5386831,-7.83621145,74.6471316,6.94788088
150,0.00263,72.2854162,15.7191293,68.5163559,30.3940839
150,0.00264,63.6635918,37.6128936,55.2584266,50.6521187
150,0.00265,48.5849679,55.7252615,36.1946592,65.6511467
150,0.00266,28.5918014,68.195431,13.3814059,73.7553311
150,0.00267,5.68079001,73.7344879,-10.8543211,74.1626145
150,0.00268,-17.8162871,71.7796237,-33.9235935,66.8463413
150,0.00269,-39.4832996,62.5181997,-53.4651818,52.5389221
150,0.0027,-57.1572752,46.9430931,-67.4059629,32.7359444
150,0.00271,-69.019323,26.5933028,-74.3434855,9.49090598
150,0.00272,-73.8873713,3.52358258,-73.4821822,-14.6678728
150,0.00273,-71.212392,-19.9208755,-64.9747805,-37.3364839
150,0.00274,-61.3397961,-41.27881,-49.6538824,-56.1039455
150,0.00275,-45.2282177,-58.4678847,-29.1737715,-68.9884207
150,0.00276,-24.5273091,-69.7084932,-5.62857712,-74.6750015
150,0.00277,-1.34298854,-73.8937188,18.4408821,-72.5894872
150,0.00278,21.9606807,-70.5800531,40.6169024,-62.9017425
150,0.00279,43.069249,-60.0990741,58.5404895,-46.636108
150,0.0028,59.7972174,-43.5092812,70.346085,-25.5755972
150,0.00281,70.4607978,-22.5045013,74.8095792,-1.81037776
150,0.00282,73.9578329,0.825395987,71.4933064,22.137555
150,0.00283,69.9326079,24.0401302,60.7239267,43.7524821
150,0.00284,58.8008231,44.8204214,43.6105306,60.8221775
150,0.00285,41.7286769,61.0562316,21.977498,71.5558138
150,0.00286,20.4065862,71.0789443,-1.97922441,74.8324946
150,0.00287,-2.98673362,73.8812187,-25.6924551,70.2994855
150,0.00288,-26.0780573,69.1814173,-46.7945497,58.4220822
150,0.00289,-46.5196225,57.4701548,-62.9979263,40.4621575
150,0.0029,-62.2555937,39.9164401,-72.6111689,18.2468405
150,0.00291,-71.6456477,18.3043872,-74.6301701,-5.85266778
150,0.00292,-73.7633473,-5.20780231,-68.8662537,-29.345574
150,0.00293,-68.3893832,-28.1316111,-55.9269059,-49.7770831
150,0.00294,-56.0444703,-48.2428043,-37.1627787,-65.0260992
150,0.00295,-38.0184967,-63.4507434,-14.4847975,-73.488665
150,0.00296,-16.1243774,-72.22109,9.69246169,-74.2920566
150,0.00297,7.41358336,-73.640909,32.8598334,-67.3300232
150,0.00298,30.2230162,-67.5408344,52.598455,-53.3293363
150,0.00299,49.9365541,-54.5836304,66.8316602,-33.7870655
150,0.003,64.5350286,-36.1013995,74.1003327,-10.7012623
150,0.00301,72.6273957,-13.9201749,73.6338267,13.4645752
150,0.00302,73.3017378,9.65403213,65.4994644,36.2080913
150,0.00303,66.5417316,32.1986226,50.5549175,55.2115427
150,0.00304,53.0215857,51.5054951,30.3397708,68.4530268
150,0.00305,34.0983716,65.5533746,6.98192,74.5330756
150,0.00306,11.749135,72.9838565,-17.1450338,72.8627781
150,0.00307,-11.8171589,73.015814,-39.4607927,63.6336915
150,0.00308,-34.2150467,65.5703355,-57.6591468,47.7432799
150,0.00309,-53.111151,51.4746171,-69.8706808,26.8803523
150,0.0031,-66.6062919,32.1549984,-74.7873636,3.19987235
150,0.00311,-73.3807483,9.52513013,-71.9309989,-20.7776608
150,0.00312,-72.6173462,-14.0549996,-61.5508465,-42.6179041
150,0.00313,-64.4888329,-36.2074322,-44.7737756,-59.9893464
150,0.00314,-49.7978429,-54.6577603,-23.3231869,-71.1411395
150,0.00315,-30.041646,-67.5461805,0.590470719,-74.8463424
150,0.00316,-7.24724828,-73.5781475,24.4204077,-70.7609803
150,0.00317,16.2991085,-72.1403639,45.6661099,-59.276107
150,0.00318,38.1897382,-63.3154191,62.1602625,-41.6431754
150,0.00319,56.1474813,-48.0730919,72.1632603,-19.6879182
150,0.0032,68.4265396,-27.9364754,74.6836975,4.29118863
150,0.00321,73.7362973,-4.99307444,69.4542055,27.872196
150,0.00322,71.5797213,18.4416277,56.9715256,48.5356253
150,0.00323,62.1684933,40.0575455,38.5569593,64.1500486
150,0.00324,46.3757132,57.5998389,16.1095751,73.0619832
150,0.00325,25.8586968,69.3051896,-8.00831042,74.4161524
150,0.00326,2.7173396,73.9356987,-31.3352542,67.9651085
150,0.00327,-20.7047389,71.0172852,-51.3751384,54.416476
150,0.00328,-41.9778133,60.8908585,-66.0330561,35.1924669
150,0.00329,-59.034684,44.5585812,-73.8276205,12.3430793
150,0.0033,-70.0851528,23.7028292,-73.9174016,-11.8041106
150,0.00331,-73.9655254,0.41883804,-66.268595,-34.7097842
150,0.00332,-70.327954,-22.8850813,-51.7696778,-54.0102505
150,0.00333,-59.5394172,-43.8534731,-31.8886524,-67.6461879
150,0.00334,-42.6954599,-60.3700733,-8.69498982,-74.2957128
150,0.00335,-21.5199432,-70.7447537,15.3822483,-73.1834702
150,0.00336,1.86076166,-73.9165365,37.8841166,-64.4700897
150,0.00337,25.0324851,-69.5749376,56.4582878,-49.0318278
150,0.00338,45.6747317,-58.1412194,69.1893599,-28.5146921
150,0.00339,61.6720709,-40.8113379,74.6649145,-4.98747149
150,0.0034,71.4058298,-19.2752965,72.3426991,19.0659496
150,0.00341,73.8278949,4.22832399,62.5209141,41.1286862
150,0.00342,68.7302518,27.2773814,46.1737612,58.8702849
150,0.00343,56.6364843,47.5227719,24.9965968,70.4927337
150,0.00344,38.7814702,62.9288659,1.24387739,74.7742091
150,0.00345,16.9843054,71.9364392,-22.6255328,71.2968258
150,0.00346,-6.52078294,73.6490896,-44.1782126,60.3666719
150,0.00347,-29.3968325,67.8127496,-61.0876822,43.1335581
150,0.00348,-49.2637342,55.0800617,-71.6581453,21.4345667
150,0.00349,-64.1137832,36.7814721,-74.7309063,-2.5251907
150,0.0035,-72.4133781,14.7357817,-70.0602425,-26.1720062
150,0.00351,-73.3551502,-8.83125374,-58.0552278,-47.1513262
150,0.00352,-66.8352956,-31.5004882,-39.9932237,-63.1486555
150,0.00353,-53.4962412,-50.9740345,-17.8400853,-72.5823884
150,0.00354,-34.7259369,-65.2193841,6.21558614,-74.4851824
150,0.00355,-12.4292428,-72.8306663,29.6007642,-68.6308801
150,0.00356,11.1670466,-73.0562236,49.8613044,-55.6255284
150,0.00357,33.6239674,-65.7972534,64.9429774,-36.8583319
150,0.00358,52.6115027,-51.8627839,73.2829539,-14.3097392
150,0.00359,66.2698922,-32.6745395,74.029968,9.77940405
150,0.0036,73.209145,-10.1461891,67.0833285,32.8332655
150,0.00361,72.6566139,13.4226846,53.1258615,52.4324659
150,0.00362,64.7313393,35.6037677,33.6761849,66.611302
150,0.00363,50.2467793,54.2064998,10.7034255,73.8748298
150,0.00364,30.5995775,67.2654878,-13.3626043,73.4365388
150,0.00365,7.85897877,73.4740548,-36.0446543,65.3571296
150,0.00366,-15.6625587,72.2063704,-54.9781625,50.4707563
150,0.00367,-37.6127142,63.6245695,-68.1479345,30.3817906
150,0.00368,-55.7147891,48.4855138,-74.2702965,7.09084901
150,0.00369,-68.1840764,28.4748543,-72.6699051,-16.9111833
150,0.0037,-73.6864983,5.54023865,-63.5107184,-39.1770417
150,0.00371,-71.6880948,-17.9546428,-47.7415504,-57.3369522
150,0.00372,-62.4048144,-39.6362247,-27.0418657,-69.5572353
150,0.00373,-46.7346415,-57.2916419,-3.50095275,-74.5366487
150,0.00374,-26.310638,-69.108419,20.4323895,-71.7865313
150,0.00375,-3.19963425,-73.875418,42.2497531,-61.5348121
150,0.00376,20.2443939,-71.1003915,59.6370229,-44.8884663
150,0.00377,41.5922066,-61.0899893,70.8113538,-23.6059111
150,0.00378,58.761098,-44.8687933,74.6231596,0.165380249
150,0.00379,69.9043876,-24.0641652,70.7180704,23.8954121
150,0.0038,73.9388498,-0.80619822,59.4437833,45.1433399
150,0.00381,70.430884,22.5651101,41.982895,61.7238187
150,0.00382,59.7074746,43.5744465,20.1851486,71.8880099
150,0.00383,42.9822925,60.1534933,-3.75021526,74.5441365
150,0.00384,21.8019771,70.6389247,-27.2990015,69.5013173
150,0.00385,-1.54444286,73.9155073,-47.989396,57.1987013
150,0.00386,-24.7415312,69.622823,-63.6986919,38.975605
150,0.00387,-45.442259,58.2747038,-72.7658567,16.6657337
150,0.00388,-61.4942145,40.9747527,-74.2727545,-7.36117594
150,0.00389,-71.2663156,19.5187429,-68.0477798,-30.6164835
150,0.0039,-73.7876778,-3.91594778,-54.7739055,-50.6509413
150,0.00391,-68.7937478,-26.9351757,-35.8237733,-65.4614501
150,0.00392,-56.7959267,-47.2280225,-13.1413568,-73.4522111
150,0.00393,-39.0343205,-62.7274767,10.9315418,-73.7786612
150,0.00394,-17.2861454,-71.8253897,33.8499359,-66.463539
150,0.00395,6.23950581,-73.5852554,53.2557804,-52.2427415
150,0.00396,29.1084113,-67.8979106,67.1307604,-32.6041349
150,0.00397,49.0432218,-55.2444099,73.9898596,-9.55152588
150,0.00398,63.9923055,-36.9729023,73.1527314,14.4857761
150,0.00399,72.3742303,-14.922654,64.7260562,37.0365347
150,0.004,73.3920681,8.63116866,49.5947884,55.7125733
150,0.00401,66.9181606,31.2878407,29.3180145,68.5717758
150,0.00402,53.6787702,50.7662902,5.99219502,74.3242813
150,0.00403,34.926928,65.112521,-17.9360849,72.3617917
150,0.00404,12.6350089,72.7996419,-39.9974746,62.9035118
150,0.00405,-10.9691288,73.0966004,-57.9290636,46.9247989
150,0.00406,-33.4346972,65.8995001,-69.8270038,26.0451513
150,0.00407,-52.4949913,52.0158877,-74.4979075,2.4680199
150,0.00408,-66.1922765,32.7830637,-71.402314,-21.3668073
150,0.00409,-73.1677172,10.2861022,-60.9141967,-42.971689
150,0.0041,-72.6666753,-13.3243383,-44.0985086,-60.1020056
150,0.00411,-64.7615663,-35.5563966,-22.6818107,-71.0151176
150,0.00412,-50.2401175,-54.1306807,1.08674695,-74.538869
150,0.00413,-30.6174132,-67.2005819,24.7273589,-70.3190762
150,0.00414,-7.90310397,-73.4207685,45.7921776,-58.7875366
150,0.00415,15.6181224,-72.1689653,62.1171445,-41.1420951
150,0.00416,37.576199,-63.600033,71.9804711,-19.2842833
150,0.00417,55.7112814,-48.4961268,74.3610291,4.64978965
150,0.00418,68.1802341,-28.454243,69.0140509,28.0517925
150,0.00419,73.6666112,-5.49649492,56.4911944,48.5719437
150,0.0042,71.6491333,17.9691685,38.1337331,64.02522
150,0.00421,62.354774,39.6116678,15.7903407,72.7871239
150,0.00422,46.7092318,57.2452953,-8.20182383,74.0447279
150,0.00423,26.2773582,69.0433406,-31.3154761,67.5638848
150,0.00424,3.17642421,73.7637628,-51.175741,54.1012571
150,0.00425,-20.2432362,71.0230371,-65.6978441,34.9761123
150,0.00426,-41.6147935,61.0399919,-73.410225,12.28083
150,0.00427,-58.7074083,44.7985999,-73.5307081,-11.686739
150,0.00428,-69.839366,24.0222109,-66.0277878,-34.4544971
150,0.00429,-73.8699331,0.782157688,-51.6567014,-53.6403806
150,0.0043,-70.3445697,-22.534164,-31.8977496,-67.2907741
150,0.00431,-59.6487802,-43.5437667,-8.80277631,-73.9266471
150,0.00432,-42.8630975,-60.1224152,15.1695449,-72.9080544
150,0.00433,-21.7163758,-70.5755037,37.5702315,-64.2688197
150,0.00434,1.65660538,-73.8311484,56.0677704,-48.9647208
150,0.00435,24.861581,-69.5360797,68.7187256,-28.5984024
150,0.00436,45.4987758,-58.1833926,74.2490723,-5.28026746
150,0.00437,61.5090734,-40.8967423,72.0691871,18.6543948
150,0.00438,71.250752,-19.42656,62.4274433,40.5727267
150,0.00439,73.7338454,4.07072913,46.2368451,58.3212449
150,0.0044,68.7151805,27.104535,25.2906913,70.0118665
150,0.00441,56.6989535,47.3753019,1.69336577,74.422001
150,0.00442,38.856852,62.8238144,-22.0863385,71.0625553
150,0.00443,17.0793584,71.8662995,-43.5604075,60.3432473
150,0.00444,-6.49173217,73.5705527,-60.5132992,43.3568517
150,0.00445,-29.3841808,67.7441931,-71.1390338,21.8648774
150,0.00446,-49.2344667,55.0232683,-74.4226126,-1.89004512
150,0.00447,-64.0579202,36.69061,-69.9670849,-25.4448863
150,0.00448,-72.377055,14.6323532,-58.2343432,-46.3917326
150,0.00449,-73.2954568,-8.95700224,-40.4826945,-62.5178928
150,0.0045,-66.7194434,-31.6425099,-18.4585522,-72.1677264
150,0.00451,-53.3245831,-51.0404508,5.41068883,-74.2756248
150,0.00452,-34.4980702,-65.2486014,28.7652094,-68.714196
150,0.00453,-12.1427777,-72.8004352,49.1304742,-55.9744469
150,0.00454,11.4188829,-72.9112276,64.3649291,-37.4287972
150,0.00455,33.7834354,-65.5792358,72.9172908,-15.0059281
150,0.00456,52.725429,-51.5677114,73.8821202,8.95795894
150,0.00457,66.3146778,-32.308111,67.1908948,31.9660754
150,0.00458,73.1294426,-9.71779819,53.5804921,51.6715883
150,0.00459,72.4771103,13.8608166,34.3620731,66.03792
150,0.0046,64.3959575,36.0571238,11.542217,73.5108511
