candidate_id,rank,score_total,status,outer_diameter_mm,cells,groove_depth_mm,h_over_d,sspp_status,carrier_hz,envelope_hz,epsilon_g,crystal_id,crystal_mode_hz,mask,saw_operator,witness_layer_type,readout_methods,top_observables,top_nulls,claim_status
V6C_0143,272,0.403328,MODEL_CANDIDATE,466,37,8,0.202188,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0265,273,0.398377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,,S_PARAMETERS,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0270,274,0.398377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,,S_PARAMETERS,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0091,275,0.395494,MODEL_CANDIDATE,377,37,4,0.12496,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0092,276,0.395494,MODEL_CANDIDATE,377,37,4,0.12496,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0093,277,0.395494,MODEL_CANDIDATE,377,37,4,0.12496,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0094,278,0.395494,MODEL_CANDIDATE,377,37,4,0.12496,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0095,279,0.395494,MODEL_CANDIDATE,377,37,4,0.12496,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0136,280,0.388164,MODEL_CANDIDATE,466,37,4,0.101094,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0137,281,0.388164,MODEL_CANDIDATE,466,37,4,0.101094,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0138,282,0.388164,MODEL_CANDIDATE,466,37,4,0.101094,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0139,283,0.388164,MODEL_CANDIDATE,466,37,4,0.101094,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0140,284,0.388164,MODEL_CANDIDATE,466,37,4,0.101094,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
