x_mm,y_mm,z_mm,value_normalized,raw_max,units
-3.0342,-0.4544,8.5808,1.854448e-03,8.891320e+14,J/m^3
7.6073,-1.0216,85.7120,9.681643e-02,8.891320e+14,J/m^3
4.8534,-1.0216,84.7652,6.665961e-02,8.891320e+14,J/m^3
-1.4871,-7.5430,74.2653,6.203190e-02,8.891320e+14,J/m^3
-6.1755,1.2471,71.7416,2.702870e-01,8.891320e+14,J/m^3
-6.1755,-1.2470,71.7416,2.887868e-01,8.891320e+14,J/m^3
2.5029,-4.2138,12.1654,3.251779e-03,8.891320e+14,J/m^3
2.7233,10.4549,20.7069,1.103571e-02,8.891320e+14,J/m^3
-2.7201,-10.4629,20.7038,1.147476e-02,8.891320e+14,J/m^3
6.1846,-1.2643,71.7861,2.683413e-01,8.891320e+14,J/m^3
6.1847,1.2639,71.7861,2.920556e-01,8.891320e+14,J/m^3
3.4049,-7.7742,53.0711,9.337782e-02,8.891320e+14,J/m^3
-3.4121,7.7669,53.0699,9.166776e-02,8.891320e+14,J/m^3
-7.2201,7.0151,36.2878,1.066803e-01,8.891320e+14,J/m^3
7.5466,-3.5346,31.0682,8.640270e-02,8.891320e+14,J/m^3
-2.4452,-4.2708,12.2152,3.567879e-03,8.891320e+14,J/m^3
3.1172,0.1079,29.9508,3.392096e-02,8.891320e+14,J/m^3
4.8114,6.4781,66.1737,2.617737e-01,8.891320e+14,J/m^3
1.0538,8.5737,21.9044,1.223891e-02,8.891320e+14,J/m^3
10.3630,2.6587,28.4260,1.005456e-01,8.891320e+14,J/m^3
-8.4723,-0.9785,53.0660,5.699329e-01,8.891320e+14,J/m^3
3.2433,-7.7392,56.3178,9.342209e-02,8.891320e+14,J/m^3
5.8743,7.1569,36.3794,1.169024e-01,8.891320e+14,J/m^3
0.1146,-5.3064,30.7459,2.403032e-02,8.891320e+14,J/m^3
-4.7904,-6.4891,66.1501,2.555854e-01,8.891320e+14,J/m^3
8.4609,0.9782,53.0721,5.664265e-01,8.891320e+14,J/m^3
-9.2497,-1.2993,36.3219,2.311603e-01,8.891320e+14,J/m^3
-3.6269,-3.2268,86.0427,4.944993e-02,8.891320e+14,J/m^3
4.7398,-6.3897,69.4265,1.464882e-01,8.891320e+14,J/m^3
4.8452,-6.4782,66.1731,1.681703e-01,8.891320e+14,J/m^3
4.7601,6.3889,69.4392,2.345256e-01,8.891320e+14,J/m^3
