x_mm,y_mm,z_mm,value_normalized,raw_max,units
1.9468,6.6948,23.7688,1.551799e-01,9.606569e+00,m (mode-normalized)
2.4102,-10.5371,20.3696,2.213235e-01,9.606569e+00,m (mode-normalized)
-4.5124,-1.6841,9.0782,5.399602e-01,9.606569e+00,m (mode-normalized)
-6.8580,0.3236,87.2793,3.842033e-01,9.606569e+00,m (mode-normalized)
-3.1487,6.1010,87.2793,3.177482e-01,9.606569e+00,m (mode-normalized)
3.7093,5.7774,87.2793,3.365811e-01,9.606569e+00,m (mode-normalized)
-2.4522,-4.4583,9.8079,5.111463e-01,9.606569e+00,m (mode-normalized)
-0.8483,-4.7272,9.0494,5.262612e-01,9.606569e+00,m (mode-normalized)
3.6697,-3.0983,9.0494,5.333674e-01,9.606569e+00,m (mode-normalized)
6.2315,-5.0449,36.9137,2.083521e-01,9.606569e+00,m (mode-normalized)
-3.8430,-2.3257,13.6114,4.184372e-01,9.606569e+00,m (mode-normalized)
4.8873,1.1841,86.0431,3.126893e-01,9.606569e+00,m (mode-normalized)
2.2329,-2.3205,100.4165,7.921902e-01,9.606569e+00,m (mode-normalized)
-3.1261,0.7735,100.4165,7.975889e-01,9.606569e+00,m (mode-normalized)
-3.1261,-0.7735,100.4165,7.987344e-01,9.606569e+00,m (mode-normalized)
0.8932,-3.0940,100.4165,7.895141e-01,9.606569e+00,m (mode-normalized)
7.6412,1.1841,86.9899,3.936698e-01,9.606569e+00,m (mode-normalized)
-3.2795,-0.1991,25.2307,1.288613e-01,9.606569e+00,m (mode-normalized)
1.4112,0.2868,36.7896,1.781397e-01,9.606569e+00,m (mode-normalized)
5.6534,-3.7347,21.2507,2.400079e-01,9.606569e+00,m (mode-normalized)
0.9380,-4.7272,9.0494,5.251905e-01,9.606569e+00,m (mode-normalized)
-0.0193,-7.1990,14.3430,3.830199e-01,9.606569e+00,m (mode-normalized)
8.5556,1.4414,25.0847,2.308055e-01,9.606569e+00,m (mode-normalized)
9.7849,2.8432,39.8927,2.752073e-01,9.606569e+00,m (mode-normalized)
3.0268,7.1139,11.7134,4.656586e-01,9.606569e+00,m (mode-normalized)
-3.6192,-3.2311,9.0782,5.352749e-01,9.606569e+00,m (mode-normalized)
-0.0599,-2.7884,16.6788,3.233110e-01,9.606569e+00,m (mode-normalized)
0.5205,-3.8917,20.0553,2.327913e-01,9.606569e+00,m (mode-normalized)
0.0734,2.7626,16.6824,3.255298e-01,9.606569e+00,m (mode-normalized)
6.8346,-2.1832,92.4798,5.505084e-01,9.606569e+00,m (mode-normalized)
-1.0190,-1.0113,36.7164,1.758554e-01,9.606569e+00,m (mode-normalized)
