x_mm,y_mm,z_mm,value_normalized,raw_max,units
1.9468,6.6948,23.7688,3.372296e-02,9.230388e+01,m^2
2.4102,-10.5371,20.3696,7.877286e-02,9.230388e+01,m^2
-4.5124,-1.6841,9.0782,2.850652e-01,9.230388e+01,m^2
-6.8580,0.3236,87.2793,1.217792e-01,9.230388e+01,m^2
-3.1487,6.1010,87.2793,1.227389e-01,9.230388e+01,m^2
3.7093,5.7774,87.2793,1.241009e-01,9.230388e+01,m^2
-2.4522,-4.4583,9.8079,2.658996e-01,9.230388e+01,m^2
-0.8483,-4.7272,9.0494,2.858994e-01,9.230388e+01,m^2
3.6697,-3.0983,9.0494,2.859225e-01,9.230388e+01,m^2
6.2315,-5.0449,36.9137,4.303389e-02,9.230388e+01,m^2
-3.8430,-2.3257,13.6114,1.729062e-01,9.230388e+01,m^2
4.8873,1.1841,86.0431,8.623172e-02,9.230388e+01,m^2
2.2329,-2.3205,100.4165,6.374825e-01,9.230388e+01,m^2
-3.1261,0.7735,100.4165,6.373453e-01,9.230388e+01,m^2
-3.1261,-0.7735,100.4165,6.374029e-01,9.230388e+01,m^2
0.8932,-3.0940,100.4165,6.373892e-01,9.230388e+01,m^2
7.6412,1.1841,86.9899,1.190893e-01,9.230388e+01,m^2
-3.2795,-0.1991,25.2307,1.394522e-02,9.230388e+01,m^2
1.4112,0.2868,36.7896,3.275755e-02,9.230388e+01,m^2
5.6534,-3.7347,21.2507,5.676995e-02,9.230388e+01,m^2
0.9380,-4.7272,9.0494,2.858923e-01,9.230388e+01,m^2
-0.0193,-7.1990,14.3430,1.663080e-01,9.230388e+01,m^2
8.5556,1.4414,25.0847,2.455040e-02,9.230388e+01,m^2
9.7849,2.8432,39.8927,6.744968e-02,9.230388e+01,m^2
3.0268,7.1139,11.7134,2.283242e-01,9.230388e+01,m^2
-3.6192,-3.2311,9.0782,2.852326e-01,9.230388e+01,m^2
-0.0599,-2.7884,16.6788,1.091966e-01,9.230388e+01,m^2
0.5205,-3.8917,20.0553,6.144422e-02,9.230388e+01,m^2
0.0734,2.7626,16.6824,1.091371e-01,9.230388e+01,m^2
6.8346,-2.1832,92.4798,2.789427e-01,9.230388e+01,m^2
-1.0190,-1.0113,36.7164,3.227765e-02,9.230388e+01,m^2
-0.6781,-9.9797,28.4755,1.307913e-02,9.230388e+01,m^2
8.1897,6.0035,34.8720,3.830109e-02,9.230388e+01,m^2
-0.0517,7.2070,14.3713,1.659413e-01,9.230388e+01,m^2
8.1927,-5.9983,34.8722,3.860114e-02,9.230388e+01,m^2
11.2621,0.0041,45.0361,1.046419e-01,9.230388e+01,m^2
-11.2626,-0.0041,45.0342,1.046298e-01,9.230388e+01,m^2
-5.1620,8.8027,28.9562,2.112746e-02,9.230388e+01,m^2
-3.1261,-2.3205,99.0767,5.626736e-01,9.230388e+01,m^2
-0.4466,-3.8675,99.0767,5.625280e-01,9.230388e+01,m^2
3.5727,1.5470,99.0767,5.625011e-01,9.230388e+01,m^2
3.5727,-1.5470,99.0767,5.626757e-01,9.230388e+01,m^2
-5.5484,9.6080,21.5531,7.231906e-02,9.230388e+01,m^2
-4.7230,1.7184,7.9598,3.172958e-01,9.230388e+01,m^2
-9.5137,3.8070,32.4197,2.762342e-02,9.230388e+01,m^2
6.7672,-8.5726,23.0139,5.908565e-02,9.230388e+01,m^2
3.9137,-6.6595,9.7109,2.773941e-01,9.230388e+01,m^2
4.9213,-1.0216,89.6541,1.724001e-01,9.230388e+01,m^2
-1.7020,-4.4140,89.6541,1.714364e-01,9.230388e+01,m^2
7.8318,-2.1442,38.5430,5.340154e-02,9.230388e+01,m^2
3.4057,3.3911,7.8263,3.206670e-01,9.230388e+01,m^2
4.3974,-7.8716,42.8520,8.651687e-02,9.230388e+01,m^2
-7.4004,-6.9771,39.8185,6.693816e-02,9.230388e+01,m^2
6.9704,0.0000,91.2419,2.338374e-01,9.230388e+01,m^2
2.0375,-8.5849,21.8675,5.405219e-02,9.230388e+01,m^2
-2.3939,8.6976,20.4262,7.286826e-02,9.230388e+01,m^2
5.0558,-7.5442,93.2330,3.230667e-01,9.230388e+01,m^2
3.8414,-8.5629,22.4238,5.222949e-02,9.230388e+01,m^2
4.8885,7.6122,23.7316,4.441451e-02,9.230388e+01,m^2
0.8571,1.2345,24.3697,1.743578e-02,9.230388e+01,m^2
-7.3051,-5.4567,19.7740,8.403387e-02,9.230388e+01,m^2
-3.8298,3.2654,7.9598,3.173726e-01,9.230388e+01,m^2
4.5629,-1.5513,9.0494,2.858988e-01,9.230388e+01,m^2
-6.3364,6.4197,20.4300,7.664263e-02,9.230388e+01,m^2
7.3109,5.4494,19.7918,8.340855e-02,9.230388e+01,m^2
10.7662,-0.0000,58.0699,1.333178e-01,9.230388e+01,m^2
-6.4317,2.6925,18.6176,9.044072e-02,9.230388e+01,m^2
-11.2287,0.0638,17.6545,1.225639e-01,9.230388e+01,m^2
11.2287,-0.0690,17.6514,1.223835e-01,9.230388e+01,m^2
6.4362,-2.7003,18.6287,9.032338e-02,9.230388e+01,m^2
8.6375,-3.6065,40.9818,7.350187e-02,9.230388e+01,m^2
7.6412,-3.2273,86.9899,1.250296e-01,9.230388e+01,m^2
7.9000,3.7922,17.1155,1.209027e-01,9.230388e+01,m^2
-4.1669,0.1996,7.2125,3.373521e-01,9.230388e+01,m^2
-7.8969,-3.8053,17.1155,1.212539e-01,9.230388e+01,m^2
7.3646,-3.7813,15.2977,1.520789e-01,9.230388e+01,m^2
-9.2342,-0.2042,19.1882,8.954544e-02,9.230388e+01,m^2
-7.3752,3.7625,15.3086,1.519361e-01,9.230388e+01,m^2
3.8426,-6.5343,12.0859,2.182654e-01,9.230388e+01,m^2
-2.6972,2.6114,9.3281,2.757259e-01,9.230388e+01,m^2
9.2367,0.1998,19.1999,8.915158e-02,9.230388e+01,m^2
-1.7011,0.1074,27.6158,3.809359e-03,9.230388e+01,m^2
-3.0789,-6.7989,88.2678,1.503886e-01,9.230388e+01,m^2
-5.7436,3.8009,20.9864,5.976579e-02,9.230388e+01,m^2
1.8858,3.7153,7.1896,3.380723e-01,9.230388e+01,m^2
