x_mm,y_mm,z_mm,value_normalized,raw_max,units
2.7233,10.4549,20.7069,5.733697e-02,9.175388e+14,J/m^3
-2.7201,-10.4629,20.7038,5.406767e-02,9.175388e+14,J/m^3
6.1846,-1.2643,71.7861,4.586795e-02,9.175388e+14,J/m^3
6.1847,1.2639,71.7861,4.751233e-02,9.175388e+14,J/m^3
3.4049,-7.7742,53.0711,1.400804e-01,9.175388e+14,J/m^3
-3.4121,7.7669,53.0699,1.396975e-01,9.175388e+14,J/m^3
-7.2201,7.0151,36.2878,4.334639e-02,9.175388e+14,J/m^3
7.5466,-3.5346,31.0682,2.804537e-02,9.175388e+14,J/m^3
-2.4452,-4.2708,12.2152,2.020523e-01,9.175388e+14,J/m^3
3.1172,0.1079,29.9508,7.267068e-03,9.175388e+14,J/m^3
4.8114,6.4781,66.1737,8.640583e-02,9.175388e+14,J/m^3
1.0538,8.5737,21.9044,3.944642e-02,9.175388e+14,J/m^3
10.3630,2.6587,28.4260,6.043417e-02,9.175388e+14,J/m^3
-8.4723,-0.9785,53.0660,1.335875e-01,9.175388e+14,J/m^3
3.2433,-7.7392,56.3178,1.395323e-01,9.175388e+14,J/m^3
5.8743,7.1569,36.3794,4.210545e-02,9.175388e+14,J/m^3
0.1146,-5.3064,30.7459,4.183435e-03,9.175388e+14,J/m^3
-4.7904,-6.4891,66.1501,8.328352e-02,9.175388e+14,J/m^3
8.4609,0.9782,53.0721,1.334958e-01,9.175388e+14,J/m^3
-9.2497,-1.2993,36.3219,5.692007e-02,9.175388e+14,J/m^3
-3.6269,-3.2268,86.0427,9.528890e-02,9.175388e+14,J/m^3
4.7398,-6.3897,69.4265,5.470686e-02,9.175388e+14,J/m^3
4.8452,-6.4782,66.1731,8.223503e-02,9.175388e+14,J/m^3
4.7601,6.3889,69.4392,6.027228e-02,9.175388e+14,J/m^3
2.5739,-4.3390,9.7904,2.592810e-01,9.175388e+14,J/m^3
-4.7718,6.3720,69.3947,5.723262e-02,9.175388e+14,J/m^3
-5.0039,-5.6118,86.9895,1.296997e-01,9.175388e+14,J/m^3
3.4863,8.1241,43.1787,8.511661e-02,9.175388e+14,J/m^3
4.2141,-10.5151,20.9258,4.911187e-02,9.175388e+14,J/m^3
-9.6978,-3.3844,34.9346,5.713568e-02,9.175388e+14,J/m^3
-4.8242,6.4892,66.1507,8.480001e-02,9.175388e+14,J/m^3
-1.5151,-2.0445,88.3159,1.316633e-01,9.175388e+14,J/m^3
-1.8672,-2.3630,30.1928,5.681107e-03,9.175388e+14,J/m^3
-2.6043,4.1782,12.2011,2.018125e-01,9.175388e+14,J/m^3
1.7863,0.0000,101.7562,7.156330e-01,9.175388e+14,J/m^3
-0.8932,1.5470,101.7562,7.123507e-01,9.175388e+14,J/m^3
-6.7932,2.5828,86.0011,1.190551e-01,9.175388e+14,J/m^3
-1.1592,7.1745,86.0015,6.809931e-02,9.175388e+14,J/m^3
5.6340,4.5907,86.0015,1.106766e-01,9.175388e+14,J/m^3
-4.7920,-6.3724,69.3820,5.776033e-02,9.175388e+14,J/m^3
10.3987,1.1727,26.7949,6.508829e-02,9.175388e+14,J/m^3
-0.1096,-7.8894,35.7423,2.722803e-02,9.175388e+14,J/m^3
2.7758,0.0013,88.3159,1.342027e-01,9.175388e+14,J/m^3
3.8318,-2.4015,13.5586,1.752653e-01,9.175388e+14,J/m^3
3.7726,2.2662,13.5009,1.800647e-01,9.175388e+14,J/m^3
5.3225,-7.9053,21.2358,5.389145e-02,9.175388e+14,J/m^3
-3.8723,2.3470,13.5797,1.759046e-01,9.175388e+14,J/m^3
3.6322,8.1093,39.4245,5.689494e-02,9.175388e+14,J/m^3
-1.7717,3.7160,88.6657,1.343319e-01,9.175388e+14,J/m^3
-4.1041,0.3236,88.6657,1.543453e-01,9.175388e+14,J/m^3
2.3323,3.3924,88.6657,1.405523e-01,9.175388e+14,J/m^3
-2.6774,4.3068,9.8254,2.600414e-01,9.175388e+14,J/m^3
-0.7345,-8.2795,30.8569,5.997051e-03,9.175388e+14,J/m^3
2.4065,-9.4919,35.8319,2.889939e-02,9.175388e+14,J/m^3
-0.1026,5.3269,28.6348,2.124754e-03,9.175388e+14,J/m^3
-1.8796,-2.7380,21.1829,4.629543e-02,9.175388e+14,J/m^3
-7.0725,-8.8295,20.9807,8.243342e-02,9.175388e+14,J/m^3
7.0756,8.8215,20.9837,8.499259e-02,9.175388e+14,J/m^3
-5.4162,4.9678,86.0011,9.623268e-02,9.175388e+14,J/m^3
1.5947,7.1745,86.0015,7.348630e-02,9.175388e+14,J/m^3
-7.0112,-2.2052,86.0011,1.314243e-01,9.175388e+14,J/m^3
-8.9500,1.0157,39.4402,7.051309e-02,9.175388e+14,J/m^3
4.6422,6.2027,11.6029,2.303115e-01,9.175388e+14,J/m^3
-0.5513,6.9936,19.8941,5.956108e-02,9.175388e+14,J/m^3
-1.6687,-0.2063,22.9659,2.801043e-02,9.175388e+14,J/m^3
8.9714,-4.3112,28.6203,3.998432e-02,9.175388e+14,J/m^3
-4.6194,7.9968,20.3304,6.215988e-02,9.175388e+14,J/m^3
1.9468,6.6948,23.7688,2.616541e-02,9.175388e+14,J/m^3
2.4102,-10.5371,20.3696,5.011729e-02,9.175388e+14,J/m^3
-4.5124,-1.6841,9.0782,2.920323e-01,9.175388e+14,J/m^3
-6.8580,0.3236,87.2793,1.519398e-01,9.175388e+14,J/m^3
-3.1487,6.1010,87.2793,1.029355e-01,9.175388e+14,J/m^3
3.7093,5.7774,87.2793,1.160388e-01,9.175388e+14,J/m^3
-2.4522,-4.4583,9.8079,2.612991e-01,9.175388e+14,J/m^3
-0.8483,-4.7272,9.0494,2.772139e-01,9.175388e+14,J/m^3
3.6697,-3.0983,9.0494,2.848088e-01,9.175388e+14,J/m^3
6.2315,-5.0449,36.9137,4.353401e-02,9.175388e+14,J/m^3
-3.8430,-2.3257,13.6114,1.764084e-01,9.175388e+14,J/m^3
4.8873,1.1841,86.0431,1.005848e-01,9.175388e+14,J/m^3
2.2329,-2.3205,100.4165,6.345435e-01,9.175388e+14,J/m^3
-3.1261,0.7735,100.4165,6.430545e-01,9.175388e+14,J/m^3
-3.1261,-0.7735,100.4165,6.449462e-01,9.175388e+14,J/m^3
0.8932,-3.0940,100.4165,6.301121e-01,9.175388e+14,J/m^3
7.6412,1.1841,86.9899,1.563100e-01,9.175388e+14,J/m^3
-3.2795,-0.1991,25.2307,1.762659e-02,9.175388e+14,J/m^3
1.4112,0.2868,36.7896,3.303111e-02,9.175388e+14,J/m^3
5.6534,-3.7347,21.2507,5.969223e-02,9.175388e+14,J/m^3
0.9380,-4.7272,9.0494,2.760644e-01,9.175388e+14,J/m^3
-0.0193,-7.1990,14.3430,1.482399e-01,9.175388e+14,J/m^3
8.5556,1.4414,25.0847,5.481984e-02,9.175388e+14,J/m^3
9.7849,2.8432,39.8927,7.634471e-02,9.175388e+14,J/m^3
3.0268,7.1139,11.7134,2.185205e-01,9.175388e+14,J/m^3
-3.6192,-3.2311,9.0782,2.868903e-01,9.175388e+14,J/m^3
-0.0599,-2.7884,16.6788,1.057161e-01,9.175388e+14,J/m^3
0.5205,-3.8917,20.0553,5.611230e-02,9.175388e+14,J/m^3
0.0734,2.7626,16.6824,1.071275e-01,9.175388e+14,J/m^3
6.8346,-2.1832,92.4798,3.042650e-01,9.175388e+14,J/m^3
-1.0190,-1.0113,36.7164,3.228056e-02,9.175388e+14,J/m^3
-0.6781,-9.9797,28.4755,3.858258e-03,9.175388e+14,J/m^3
8.1897,6.0035,34.8720,4.655099e-02,9.175388e+14,J/m^3
-0.0517,7.2070,14.3713,1.506611e-01,9.175388e+14,J/m^3
8.1927,-5.9983,34.8722,4.081575e-02,9.175388e+14,J/m^3
11.2621,0.0041,45.0361,1.072999e-01,9.175388e+14,J/m^3
-11.2626,-0.0041,45.0342,1.078925e-01,9.175388e+14,J/m^3
-5.1620,8.8027,28.9562,1.148722e-02,9.175388e+14,J/m^3
-3.1261,-2.3205,99.0767,5.681613e-01,9.175388e+14,J/m^3
-0.4466,-3.8675,99.0767,5.536156e-01,9.175388e+14,J/m^3
3.5727,1.5470,99.0767,5.692847e-01,9.175388e+14,J/m^3
3.5727,-1.5470,99.0767,5.677166e-01,9.175388e+14,J/m^3
-5.5484,9.6080,21.5531,5.177310e-02,9.175388e+14,J/m^3
-4.7230,1.7184,7.9598,3.231173e-01,9.175388e+14,J/m^3
-9.5137,3.8070,32.4197,4.294855e-02,9.175388e+14,J/m^3
6.7672,-8.5726,23.0139,4.531147e-02,9.175388e+14,J/m^3
3.9137,-6.6595,9.7109,2.629931e-01,9.175388e+14,J/m^3
4.9213,-1.0216,89.6541,1.857833e-01,9.175388e+14,J/m^3
-1.7020,-4.4140,89.6541,1.670032e-01,9.175388e+14,J/m^3
7.8318,-2.1442,38.5430,5.968575e-02,9.175388e+14,J/m^3
3.4057,3.3911,7.8263,3.227300e-01,9.175388e+14,J/m^3
4.3974,-7.8716,42.8520,8.493281e-02,9.175388e+14,J/m^3
-7.4004,-6.9771,39.8185,7.102590e-02,9.175388e+14,J/m^3
6.9704,0.0000,91.2419,2.661045e-01,9.175388e+14,J/m^3
2.0375,-8.5849,21.8675,3.518270e-02,9.175388e+14,J/m^3
-2.3939,8.6976,20.4262,5.316382e-02,9.175388e+14,J/m^3
5.0558,-7.5442,93.2330,2.981795e-01,9.175388e+14,J/m^3
3.8414,-8.5629,22.4238,3.460177e-02,9.175388e+14,J/m^3
4.8885,7.6122,23.7316,4.063026e-02,9.175388e+14,J/m^3
0.8571,1.2345,24.3697,1.693010e-02,9.175388e+14,J/m^3
-7.3051,-5.4567,19.7740,9.612332e-02,9.175388e+14,J/m^3
-3.8298,3.2654,7.9598,3.169360e-01,9.175388e+14,J/m^3
4.5629,-1.5513,9.0494,2.913126e-01,9.175388e+14,J/m^3
-6.3364,6.4197,20.4300,7.293096e-02,9.175388e+14,J/m^3
7.3109,5.4494,19.7918,9.837885e-02,9.175388e+14,J/m^3
10.7662,-0.0000,58.0699,1.282395e-01,9.175388e+14,J/m^3
