x_mm,y_mm,z_mm,value_normalized,raw_max,units
-0.6491,-8.4118,15.8866,7.006134e-01,7.146742e+02,1/1
6.8346,2.1832,92.4798,9.608470e-01,7.146742e+02,1/1
-5.3645,9.3555,58.0779,1.191647e-01,7.146742e+02,1/1
-0.9655,-8.1961,86.9895,9.131493e-01,7.146742e+02,1/1
3.1131,0.3310,23.6968,6.711441e-01,7.146742e+02,1/1
-3.7850,-6.5913,12.1357,7.032430e-01,7.146742e+02,1/1
-8.7579,1.9314,19.2361,6.992922e-01,7.146742e+02,1/1
-11.0596,-1.6248,16.6293,7.021539e-01,7.146742e+02,1/1
11.0595,1.6196,16.6262,6.997820e-01,7.146742e+02,1/1
-6.9014,-6.0680,20.8851,6.992308e-01,7.146742e+02,1/1
8.7605,-1.9359,19.2478,6.988340e-01,7.146742e+02,1/1
2.2979,2.7303,9.2175,7.033079e-01,7.146742e+02,1/1
-11.0596,1.7524,16.6293,7.004816e-01,7.146742e+02,1/1
5.2660,9.1209,64.6017,3.491823e-01,7.146742e+02,1/1
11.0595,-1.7576,16.6262,6.985588e-01,7.146742e+02,1/1
2.2329,2.3205,100.4165,9.822800e-01,7.146742e+02,1/1
0.4466,3.8675,99.0767,9.777856e-01,7.146742e+02,1/1
-3.1261,2.3205,99.0767,9.766361e-01,7.146742e+02,1/1
-0.8932,3.0940,100.4165,9.822852e-01,7.146742e+02,1/1
-4.0171,6.6273,9.7459,6.985288e-01,7.146742e+02,1/1
-1.1038,3.6416,9.3281,7.034516e-01,7.146742e+02,1/1
-10.1571,3.2308,17.7023,7.016138e-01,7.146742e+02,1/1
10.1570,-3.2359,17.6993,7.000950e-01,7.146742e+02,1/1
-7.4158,-3.6202,15.3402,7.002641e-01,7.146742e+02,1/1
-10.8215,0.0000,58.0859,1.159417e-01,7.146742e+02,1/1
5.0671,-8.7337,29.2063,6.386250e-01,7.146742e+02,1/1
6.9072,6.0607,20.9029,6.936681e-01,7.146742e+02,1/1
-2.2454,-1.3028,16.1253,7.000084e-01,7.146742e+02,1/1
-2.1793,1.4749,16.0936,6.984758e-01,7.146742e+02,1/1
-5.2646,-9.1319,64.6098,3.665167e-01,7.146742e+02,1/1
1.5140,10.0393,16.5637,6.869103e-01,7.146742e+02,1/1
2.1896,-1.4979,16.0900,6.993968e-01,7.146742e+02,1/1
2.2569,1.2753,16.1253,6.982128e-01,7.146742e+02,1/1
-5.5769,9.5608,51.5623,1.303561e-01,7.146742e+02,1/1
4.3419,4.5526,91.2419,9.564805e-01,7.146742e+02,1/1
-4.3419,-4.5526,91.2419,9.516524e-01,7.146742e+02,1/1
-6.1137,1.4839,91.2419,9.541861e-01,7.146742e+02,1/1
-1.7717,6.0365,91.2419,9.521149e-01,7.146742e+02,1/1
5.6842,4.8826,22.8631,6.811479e-01,7.146742e+02,1/1
5.5726,-9.5679,51.5647,1.150874e-01,7.146742e+02,1/1
-3.5904,1.0644,9.3281,7.042931e-01,7.146742e+02,1/1
-4.7431,-0.9663,11.2041,7.030848e-01,7.146742e+02,1/1
0.0985,8.3636,16.9705,6.903518e-01,7.146742e+02,1/1
-8.4047,-3.6498,54.6997,3.532744e-02,7.146742e+02,1/1
-7.8308,3.9918,17.0839,6.988367e-01,7.146742e+02,1/1
7.0981,-4.4019,23.0288,6.853569e-01,7.146742e+02,1/1
7.8327,-4.0004,17.0802,6.999949e-01,7.146742e+02,1/1
-1.3538,-9.2887,40.9680,4.137791e-01,7.146742e+02,1/1
-0.6019,3.9348,19.8088,6.874518e-01,7.146742e+02,1/1
5.1200,-8.9035,71.1132,5.855437e-01,7.146742e+02,1/1
4.7854,-3.2048,90.8921,9.489532e-01,7.146742e+02,1/1
5.1403,8.9028,71.1259,5.754541e-01,7.146742e+02,1/1
0.4304,-10.1616,23.8784,6.780491e-01,7.146742e+02,1/1
-3.9441,6.4987,12.1216,6.965516e-01,7.146742e+02,1/1
-6.4978,-3.0420,18.6492,6.986534e-01,7.146742e+02,1/1
-0.7143,-8.9267,17.6690,6.984796e-01,7.146742e+02,1/1
-8.5888,-2.7139,18.2109,7.008196e-01,7.146742e+02,1/1
5.9230,9.9931,38.0253,5.061008e-01,7.146742e+02,1/1
-9.0650,-1.8928,18.1630,7.010744e-01,7.146742e+02,1/1
5.3367,-9.4040,58.0702,1.317342e-01,7.146742e+02,1/1
5.2998,-9.1210,64.6010,3.653277e-01,7.146742e+02,1/1
9.0676,1.8883,18.1747,6.989796e-01,7.146742e+02,1/1
0.9731,-9.1013,54.6947,4.889188e-02,7.146742e+02,1/1
6.5035,3.0296,18.6640,6.948502e-01,7.146742e+02,1/1
-4.8385,0.9287,11.2041,7.021310e-01,7.146742e+02,1/1
8.3699,3.7051,54.6955,3.656083e-02,7.146742e+02,1/1
-5.1716,8.8859,71.1132,5.762997e-01,7.146742e+02,1/1
8.5913,2.7095,18.2226,6.981182e-01,7.146742e+02,1/1
-2.2634,10.2877,22.1848,6.785210e-01,7.146742e+02,1/1
-0.9763,9.1010,54.6957,5.403344e-02,7.146742e+02,1/1
7.6752,-1.0216,88.2678,9.428361e-01,7.146742e+02,1/1
-3.7919,-6.7788,9.7284,7.047853e-01,7.146742e+02,1/1
0.8531,1.2802,27.3007,6.413286e-01,7.146742e+02,1/1
3.5362,5.8502,92.4798,9.598854e-01,7.146742e+02,1/1
-3.5362,-5.8502,92.4798,9.527598e-01,7.146742e+02,1/1
-6.8346,0.1373,92.4798,9.580347e-01,7.146742e+02,1/1
-3.2983,5.9876,92.4798,9.608248e-01,7.146742e+02,1/1
-5.2984,9.1319,64.6104,3.522852e-01,7.146742e+02,1/1
11.0969,0.0005,51.5645,1.246340e-01,7.146742e+02,1/1
-8.6853,-6.1869,21.5198,7.014150e-01,7.146742e+02,1/1
-11.1053,-0.0005,51.5596,1.207384e-01,7.146742e+02,1/1
10.0317,-0.0000,77.6526,7.690877e-01,7.146742e+02,1/1
5.0141,8.6847,77.6526,7.639901e-01,7.146742e+02,1/1
-2.1812,-8.0978,12.9524,7.030177e-01,7.146742e+02,1/1
5.8866,3.3326,13.4768,6.963936e-01,7.146742e+02,1/1
-10.0352,0.0000,77.6483,7.697612e-01,7.146742e+02,1/1
-5.1918,-8.8863,71.1004,5.866519e-01,7.146742e+02,1/1
8.6880,6.1876,21.5346,6.978030e-01,7.146742e+02,1/1
-7.0257,5.1251,67.7708,4.660527e-01,7.146742e+02,1/1
5.0108,-8.6848,77.6504,7.666982e-01,7.146742e+02,1/1
-1.1038,4.9494,7.9598,7.033266e-01,7.146742e+02,1/1
-7.0257,-5.1250,67.7708,4.734056e-01,7.146742e+02,1/1
-11.6832,-0.0012,38.0409,5.063281e-01,7.146742e+02,1/1
5.5593,-9.8749,45.0383,3.172938e-01,7.146742e+02,1/1
-6.8346,-2.1832,92.4798,9.577022e-01,7.146742e+02,1/1
-5.3080,4.8273,92.4798,9.597826e-01,7.146742e+02,1/1
1.5266,7.0105,92.4798,9.580979e-01,7.146742e+02,1/1
-1.5266,-7.0105,92.4798,9.481754e-01,7.146742e+02,1/1
4.6695,0.9148,11.0905,7.012890e-01,7.146742e+02,1/1
-5.0193,8.6818,77.6504,7.635517e-01,7.146742e+02,1/1
7.0417,5.1309,67.8065,4.663035e-01,7.146742e+02,1/1
7.0416,-5.1312,67.8065,4.712884e-01,7.146742e+02,1/1
-5.0227,-8.6819,77.6483,7.680985e-01,7.146742e+02,1/1
2.1082,8.1092,12.9801,6.927503e-01,7.146742e+02,1/1
1.1759,9.5371,41.2948,4.175028e-01,7.146742e+02,1/1
-1.3863,10.1062,16.5290,6.872385e-01,7.146742e+02,1/1
2.9875,-2.2635,21.1655,6.843156e-01,7.146742e+02,1/1
-8.8156,3.8544,41.3075,4.223823e-01,7.146742e+02,1/1
7.3439,3.3802,15.1133,6.954501e-01,7.146742e+02,1/1
-7.7830,7.0903,22.2075,6.924135e-01,7.146742e+02,1/1
-7.9371,3.1592,23.0033,6.865248e-01,7.146742e+02,1/1
10.3744,3.4357,19.3983,7.021402e-01,7.146742e+02,1/1
5.2861,-9.2302,24.2019,6.834023e-01,7.146742e+02,1/1
4.7960,-0.9798,11.1835,7.021990e-01,7.146742e+02,1/1
-10.3717,-3.4350,19.3835,7.045976e-01,7.146742e+02,1/1
-0.5253,10.2306,23.6283,6.708441e-01,7.146742e+02,1/1
-9.1527,1.2471,70.2213,5.498009e-01,7.146742e+02,1/1
-9.1527,-1.2470,70.2213,5.516465e-01,7.146742e+02,1/1
-4.0673,10.2657,22.7411,6.814469e-01,7.146742e+02,1/1
6.0338,-3.6608,13.7541,6.998197e-01,7.146742e+02,1/1
6.0102,-5.9123,12.9201,7.002554e-01,7.146742e+02,1/1
10.5927,0.9624,14.6165,6.944424e-01,7.146742e+02,1/1
4.9335,8.4372,84.0411,8.950768e-01,7.146742e+02,1/1
-9.7748,0.0539,84.0404,8.959441e-01,7.146742e+02,1/1
-4.8410,8.4907,84.0407,8.936471e-01,7.146742e+02,1/1
-4.9349,-8.4367,84.0404,8.909681e-01,7.146742e+02,1/1
-0.9553,10.1224,26.3609,6.530729e-01,7.146742e+02,1/1
10.5927,-1.1003,14.6165,6.937132e-01,7.146742e+02,1/1
-6.0868,3.5960,13.7825,6.972879e-01,7.146742e+02,1/1
9.5312,-4.0752,22.9809,6.913778e-01,7.146742e+02,1/1
-8.7225,-5.1624,16.5607,7.028152e-01,7.146742e+02,1/1
0.4435,-5.7116,90.8921,9.400037e-01,7.146742e+02,1/1
0.0293,11.7818,16.1223,6.818117e-01,7.146742e+02,1/1
-5.9783,-7.6576,57.1627,9.775027e-02,7.146742e+02,1/1
-6.0631,5.8527,12.9454,6.951834e-01,7.146742e+02,1/1
-8.1270,-6.1937,16.5607,7.031007e-01,7.146742e+02,1/1
5.8631,5.7220,12.6427,6.937351e-01,7.146742e+02,1/1
0.6822,8.2868,27.1330,6.465406e-01,7.146742e+02,1/1
1.4720,-2.5134,6.2055,7.086399e-01,7.146742e+02,1/1
9.1618,-1.2643,70.2658,5.498061e-01,7.146742e+02,1/1
9.1620,1.2639,70.2658,5.499533e-01,7.146742e+02,1/1
8.3624,5.5118,15.2638,6.956757e-01,7.146742e+02,1/1
7.4416,-3.7002,24.3793,6.789477e-01,7.146742e+02,1/1
3.6997,9.0037,57.1560,8.668010e-02,7.146742e+02,1/1
5.9477,7.7058,57.1560,8.465444e-02,7.146742e+02,1/1
-9.3448,1.2996,65.3513,3.823896e-01,7.146742e+02,1/1
-9.3448,-1.2996,65.3513,3.842252e-01,7.146742e+02,1/1
-10.2180,-5.8656,16.1223,7.023056e-01,7.146742e+02,1/1
2.9028,-5.0278,95.0575,9.591745e-01,7.146742e+02,1/1
-8.6258,5.5162,23.6537,6.869746e-01,7.146742e+02,1/1
-3.7028,-9.0040,57.1549,1.009199e-01,7.146742e+02,1/1
8.9184,5.9238,17.2659,6.994012e-01,7.146742e+02,1/1
-7.0535,7.9482,27.3347,6.600463e-01,7.146742e+02,1/1
2.2067,-8.1601,12.9201,7.030627e-01,7.146742e+02,1/1
6.4918,-4.9477,90.4073,9.517438e-01,7.146742e+02,1/1
-3.7810,9.4295,44.0153,3.527527e-01,7.146742e+02,1/1
-6.0319,-3.6190,13.8142,7.006923e-01,7.146742e+02,1/1
-10.5927,-0.9675,14.6196,6.968495e-01,7.146742e+02,1/1
8.2603,-5.6908,26.7497,6.639746e-01,7.146742e+02,1/1
9.3712,-1.2887,65.3743,3.811492e-01,7.146742e+02,1/1
9.3712,1.2885,65.3743,3.806941e-01,7.146742e+02,1/1
-6.8621,8.6415,22.7637,6.898806e-01,7.146742e+02,1/1
-10.5927,1.0952,14.6196,6.956337e-01,7.146742e+02,1/1
-6.2486,8.0866,44.0123,3.555929e-01,7.146742e+02,1/1
-3.4522,10.0892,27.2026,6.518955e-01,7.146742e+02,1/1
-3.7574,1.2069,18.5323,6.939040e-01,7.146742e+02,1/1
9.8053,-0.0000,84.0411,8.977547e-01,7.146742e+02,1/1
3.7703,-1.2292,18.5435,6.943597e-01,7.146742e+02,1/1
5.7027,9.8789,45.0382,3.336134e-01,7.146742e+02,1/1
-5.7030,-9.8786,45.0372,3.169860e-01,7.146742e+02,1/1
7.9115,3.6081,31.5341,6.116397e-01,7.146742e+02,1/1
-3.0693,2.3153,20.9011,6.847005e-01,7.146742e+02,1/1
3.3895,-8.2760,84.9688,8.975764e-01,7.146742e+02,1/1
-6.9482,4.9831,27.3286,6.544472e-01,7.146742e+02,1/1
5.5330,-7.0388,84.9691,9.039384e-01,7.146742e+02,1/1
6.2802,-7.8810,38.5596,4.827490e-01,7.146742e+02,1/1
3.6687,-9.3846,38.5437,4.777472e-01,7.146742e+02,1/1
6.1129,7.8060,52.2739,1.044978e-01,7.146742e+02,1/1
3.7038,9.1968,52.2741,1.062861e-01,7.146742e+02,1/1
0.8604,-10.0535,26.6110,6.566796e-01,7.146742e+02,1/1
6.9587,-7.8793,27.5849,6.584862e-01,7.146742e+02,1/1
-3.7068,-9.1971,52.2729,8.741986e-02,7.146742e+02,1/1
-6.1200,-7.7992,52.2702,8.920568e-02,7.146742e+02,1/1
-6.0083,-6.0033,12.9771,7.008713e-01,7.146742e+02,1/1
4.6891,2.7073,96.3972,9.682367e-01,7.146742e+02,1/1
4.6891,-2.7073,96.3972,9.650910e-01,7.146742e+02,1/1
-4.6891,-2.7073,96.3972,9.642322e-01,7.146742e+02,1/1
0.0000,-5.4145,96.3972,9.617065e-01,7.146742e+02,1/1
5.6817,6.8732,91.4849,9.640979e-01,7.146742e+02,1/1
-5.6817,-6.8732,91.4849,9.570983e-01,7.146742e+02,1/1
-8.7932,1.4839,91.4849,9.586226e-01,7.146742e+02,1/1
-3.1115,8.3571,91.4849,9.564506e-01,7.146742e+02,1/1
-5.7304,9.9185,18.1090,6.953031e-01,7.146742e+02,1/1
5.7324,-9.9220,18.1085,7.035012e-01,7.146742e+02,1/1
-8.4646,-3.1343,25.1456,6.785305e-01,7.146742e+02,1/1
-1.6840,-2.5269,6.2168,7.087717e-01,7.146742e+02,1/1
3.3573,-10.0202,27.4527,6.530387e-01,7.146742e+02,1/1
-6.8735,1.6808,25.1828,6.686734e-01,7.146742e+02,1/1
5.8406,9.8498,18.1941,6.953365e-01,7.146742e+02,1/1
4.2425,-7.3483,95.3005,9.585345e-01,7.146742e+02,1/1
-5.8374,-9.8578,18.1910,7.051315e-01,7.146742e+02,1/1
1.9212,-9.2887,40.9680,4.145050e-01,7.146742e+02,1/1
-2.2808,8.1761,12.9454,6.938278e-01,7.146742e+02,1/1
3.0160,0.2199,6.1938,7.075131e-01,7.146742e+02,1/1
-7.8230,-3.7335,31.7760,6.072319e-01,7.146742e+02,1/1
7.0000,-6.4427,40.9818,4.254625e-01,7.146742e+02,1/1
-2.1410,3.7084,7.2125,7.057544e-01,7.146742e+02,1/1
-7.5622,4.0379,25.8332,6.691245e-01,7.146742e+02,1/1
2.3160,-10.6228,18.2042,6.993451e-01,7.146742e+02,1/1
-2.3140,10.6194,18.2048,6.871403e-01,7.146742e+02,1/1
7.2282,8.8590,17.1702,6.974692e-01,7.146742e+02,1/1
2.1499,-7.4545,90.4073,9.388509e-01,7.146742e+02,1/1
5.2489,-9.1657,25.8312,6.727324e-01,7.146742e+02,1/1
2.2063,10.0491,28.9415,6.319708e-01,7.146742e+02,1/1
2.5337,10.5505,18.2898,6.870615e-01,7.146742e+02,1/1
-7.2251,-8.8670,17.1671,7.057157e-01,7.146742e+02,1/1
9.3363,4.3847,29.0861,6.478712e-01,7.146742e+02,1/1
8.0448,-7.3135,18.2080,7.025289e-01,7.146742e+02,1/1
-8.0428,7.3101,18.2086,6.993977e-01,7.146742e+02,1/1
-0.0000,5.4145,96.3972,9.691420e-01,7.146742e+02,1/1
-4.6891,2.7073,96.3972,9.669551e-01,7.146742e+02,1/1
-10.4081,2.6442,21.8071,6.978745e-01,7.146742e+02,1/1
-2.5306,-10.5585,18.2868,6.998642e-01,7.146742e+02,1/1
4.2653,10.5930,17.2167,6.896094e-01,7.146742e+02,1/1
10.4108,-2.6435,21.8219,6.966461e-01,7.146742e+02,1/1
-4.1551,10.6618,17.1317,6.900701e-01,7.146742e+02,1/1
-7.1590,8.9257,17.1355,6.973882e-01,7.146742e+02,1/1
4.1570,-10.6652,17.1311,7.013551e-01,7.146742e+02,1/1
-9.2864,4.5875,27.5308,6.599228e-01,7.146742e+02,1/1
-4.2621,-10.6010,17.2137,7.022523e-01,7.146742e+02,1/1
-9.2837,-4.5922,27.5307,6.633073e-01,7.146742e+02,1/1
7.1610,-8.9291,17.1349,7.030030e-01,7.146742e+02,1/1
-3.8465,9.6330,38.8705,4.793446e-01,7.146742e+02,1/1
-5.3437,9.2347,25.5811,6.713721e-01,7.146742e+02,1/1
-2.8110,-9.3106,14.4959,7.010070e-01,7.146742e+02,1/1
-6.4581,8.1294,38.8863,4.824659e-01,7.146742e+02,1/1
-3.8235,-1.5709,18.5640,6.957697e-01,7.146742e+02,1/1
-9.5375,0.3237,89.8555,9.566415e-01,7.146742e+02,1/1
-4.4884,8.4215,89.8555,9.531501e-01,7.146742e+02,1/1
5.0490,8.0979,89.8555,9.577774e-01,7.146742e+02,1/1
-5.0490,-8.0979,89.8555,9.482132e-01,7.146742e+02,1/1
-6.1614,10.5311,31.6229,6.149015e-01,7.146742e+02,1/1
6.1614,-10.5311,31.6229,6.141008e-01,7.146742e+02,1/1
3.8376,1.5440,18.5787,6.936116e-01,7.146742e+02,1/1
1.6711,0.1996,4.8678,7.093756e-01,7.146742e+02,1/1
-1.0084,1.7466,4.8678,7.091960e-01,7.146742e+02,1/1
0.3314,-0.5739,4.8678,7.095365e-01,7.146742e+02,1/1
-1.0084,0.1996,4.8678,7.094307e-01,7.146742e+02,1/1
2.7990,9.3082,14.5062,6.890599e-01,7.146742e+02,1/1
1.7863,0.0000,2.9534,7.109595e-01,7.146742e+02,1/1
-0.8932,1.5470,2.9534,7.109457e-01,7.146742e+02,1/1
0.4466,-0.7735,2.9534,7.109735e-01,7.146742e+02,1/1
-0.8932,0.0000,2.9534,7.110523e-01,7.146742e+02,1/1
-4.6077,-9.8680,15.2053,7.011564e-01,7.146742e+02,1/1
-8.1088,-7.2513,18.2402,7.057309e-01,7.146742e+02,1/1
4.6109,9.8600,15.2084,6.892885e-01,7.146742e+02,1/1
8.1120,7.2433,18.2433,7.000745e-01,7.146742e+02,1/1
-6.3941,-8.8366,15.2053,7.025790e-01,7.146742e+02,1/1
6.7249,6.8010,14.2793,6.925071e-01,7.146742e+02,1/1
6.3972,8.8286,15.2084,6.926979e-01,7.146742e+02,1/1
-9.2090,-2.2607,13.9174,6.969445e-01,7.146742e+02,1/1
9.1341,2.0287,13.6875,6.935069e-01,7.146742e+02,1/1
6.7456,-7.0642,14.4637,6.992088e-01,7.146742e+02,1/1
3.5269,-7.5190,88.7780,9.358221e-01,7.146742e+02,1/1
9.2220,-2.3596,13.9071,6.939533e-01,7.146742e+02,1/1
4.5436,-9.9303,15.1731,7.007526e-01,7.146742e+02,1/1
2.7677,-9.3729,14.4637,7.011689e-01,7.146742e+02,1/1
6.3299,-8.8989,15.1731,7.011290e-01,7.146742e+02,1/1
5.9056,8.7983,29.8964,6.348848e-01,7.146742e+02,1/1
-6.7967,-7.0358,14.5031,7.007930e-01,7.146742e+02,1/1
-5.3809,9.2992,23.9517,6.809189e-01,7.146742e+02,1/1
-6.7561,7.0505,14.4715,6.940866e-01,7.146742e+02,1/1
-4.5416,9.9268,15.1737,6.905641e-01,7.146742e+02,1/1
-6.3280,8.8955,15.1737,6.938214e-01,7.146742e+02,1/1
-2.7808,9.3751,14.4715,6.901547e-01,7.146742e+02,1/1
-2.0990,9.5371,41.2948,4.185776e-01,7.146742e+02,1/1
-6.6827,-8.4118,37.3974,5.106625e-01,7.146742e+02,1/1
-11.3690,-0.2680,20.9649,7.034913e-01,7.146742e+02,1/1
-8.7455,-5.1104,33.9654,5.786988e-01,7.146742e+02,1/1
-7.4226,-0.9663,11.1246,6.984951e-01,7.146742e+02,1/1
-9.2345,2.3442,13.9174,6.947672e-01,7.146742e+02,1/1
11.3717,0.2687,20.9797,7.017869e-01,7.146742e+02,1/1
10.7421,1.3769,37.4706,5.174059e-01,7.146742e+02,1/1
10.7428,-1.3758,37.4706,5.157466e-01,7.146742e+02,1/1
-6.8417,-6.3570,54.6997,4.210100e-02,7.146742e+02,1/1
-3.2737,0.1996,6.2281,7.077860e-01,7.146742e+02,1/1
-4.2353,-9.9143,37.3816,5.043918e-01,7.146742e+02,1/1
-8.5143,2.5468,67.7708,4.661536e-01,7.146742e+02,1/1
-8.5143,-2.5466,67.7708,4.698500e-01,7.146742e+02,1/1
8.5302,-2.5529,67.8065,4.669006e-01,7.146742e+02,1/1
8.5303,2.5525,67.8065,4.662150e-01,7.146742e+02,1/1
-1.3967,-10.0555,33.8116,5.646972e-01,7.146742e+02,1/1
7.9432,0.9974,11.7185,6.948132e-01,7.146742e+02,1/1
6.7836,1.9811,11.0664,6.970001e-01,7.146742e+02,1/1
2.3547,-1.2144,5.5367,7.086933e-01,7.146742e+02,1/1
-0.1048,-2.6465,5.5367,7.088415e-01,7.146742e+02,1/1
6.8069,6.4123,54.6955,4.456783e-02,7.146742e+02,1/1
2.1498,9.1010,54.6957,5.368056e-02,7.146742e+02,1/1
4.2935,10.0708,28.3945,6.444992e-01,7.146742e+02,1/1
-2.1529,-9.1013,54.6947,4.797158e-02,7.146742e+02,1/1
-7.1781,6.6906,41.3075,4.243797e-01,7.146742e+02,1/1
7.8084,4.3077,24.8453,6.782331e-01,7.146742e+02,1/1
-11.2362,1.1658,22.3633,6.981341e-01,7.146742e+02,1/1
1.4392,2.9418,6.2051,7.071418e-01,7.146742e+02,1/1
11.2389,-1.1651,22.3781,6.961798e-01,7.146742e+02,1/1
9.7243,0.0000,89.8555,9.591391e-01,7.146742e+02,1/1
-7.5180,0.9287,11.1246,6.975843e-01,7.146742e+02,1/1
8.6249,5.7649,27.2156,6.649475e-01,7.146742e+02,1/1
-7.8252,-2.2595,12.3913,6.976692e-01,7.146742e+02,1/1
7.4755,-0.9798,11.1040,6.968036e-01,7.146742e+02,1/1
-9.9951,-3.2120,29.4012,6.448776e-01,7.146742e+02,1/1
-9.9975,3.2079,29.4013,6.416902e-01,7.146742e+02,1/1
-9.2118,-0.2680,25.3850,6.765402e-01,7.146742e+02,1/1
2.8593,-8.7535,91.9951,9.474060e-01,7.146742e+02,1/1
-9.5281,-4.6127,22.9661,6.958307e-01,7.146742e+02,1/1
4.2363,-8.8179,90.3657,9.477960e-01,7.146742e+02,1/1
7.8912,-2.2391,12.3635,6.958545e-01,7.146742e+02,1/1
9.5308,4.6134,22.9808,6.942706e-01,7.146742e+02,1/1
-1.6945,2.9349,6.2281,7.073258e-01,7.146742e+02,1/1
7.3232,7.9534,28.0507,6.570987e-01,7.146742e+02,1/1
5.7111,9.2259,26.5489,6.662978e-01,7.146742e+02,1/1
5.8592,-6.1724,88.7780,9.433854e-01,7.146742e+02,1/1
-11.2362,-1.7019,22.3633,6.994032e-01,7.146742e+02,1/1
11.2389,1.7026,22.3781,6.981433e-01,7.146742e+02,1/1
-10.4081,-3.1803,21.8071,6.999828e-01,7.146742e+02,1/1
-2.5876,-1.2279,5.5479,7.089524e-01,7.146742e+02,1/1
10.4108,3.1809,21.8219,6.984845e-01,7.146742e+02,1/1
-11.1034,-0.2680,23.7617,6.933496e-01,7.146742e+02,1/1
9.4929,3.8123,34.0387,5.805158e-01,7.146742e+02,1/1
6.2643,-5.6123,86.9899,9.275663e-01,7.146742e+02,1/1
9.4959,-3.8071,34.0388,5.748676e-01,7.146742e+02,1/1
11.1061,0.2687,23.7765,6.915833e-01,7.146742e+02,1/1
-7.9461,2.1777,12.3913,6.957728e-01,7.146742e+02,1/1
2.3323,1.6339,5.5250,7.081297e-01,7.146742e+02,1/1
-10.9860,0.0000,30.3722,6.340753e-01,7.146742e+02,1/1
-4.9448,0.0000,6.2826,7.065823e-01,7.146742e+02,1/1
-2.4724,4.2823,6.2826,7.063910e-01,7.146742e+02,1/1
-11.0218,1.4860,28.7411,6.519183e-01,7.146742e+02,1/1
-11.0218,-1.4860,28.7411,6.535511e-01,7.146742e+02,1/1
-2.4620,-4.2735,6.2713,7.086901e-01,7.146742e+02,1/1
2.4804,-4.2600,6.2600,7.085694e-01,7.146742e+02,1/1
1.7884,-8.1961,86.9895,9.135887e-01,7.146742e+02,1/1
-7.4424,-7.3016,34.7988,5.636247e-01,7.146742e+02,1/1
2.4476,4.2892,6.2596,7.059254e-01,7.146742e+02,1/1
-3.4466,-10.0127,34.8940,5.509104e-01,7.146742e+02,1/1
10.8938,-0.0000,33.6205,5.893310e-01,7.146742e+02,1/1
10.4451,2.0863,35.0079,5.653620e-01,7.146742e+02,1/1
10.4457,-2.0852,35.0079,5.617947e-01,7.146742e+02,1/1
6.6325,10.5263,31.8469,6.187573e-01,7.146742e+02,1/1
-11.0575,0.0000,27.1100,6.700426e-01,7.146742e+02,1/1
-6.4175,11.0920,24.9891,6.818737e-01,7.146742e+02,1/1
6.4175,-11.0920,24.9891,6.851341e-01,7.146742e+02,1/1
-0.0000,0.0000,106.0184,9.999444e-01,7.146742e+02,1/1
-0.8932,-1.5470,106.0184,1.000000e+00,7.146742e+02,1/1
-6.6594,11.5298,19.3317,6.978771e-01,7.146742e+02,1/1
6.6594,-11.5298,19.3317,7.066928e-01,7.146742e+02,1/1
4.9175,0.0204,6.2483,7.059687e-01,7.146742e+02,1/1
-6.7003,-11.5279,19.3820,7.085798e-01,7.146742e+02,1/1
6.7003,11.5279,19.3820,6.984815e-01,7.146742e+02,1/1
-0.1152,3.0545,5.5479,7.078162e-01,7.146742e+02,1/1
-2.5876,1.6270,5.5479,7.082439e-01,7.146742e+02,1/1
13.3636,-0.0000,19.4312,7.069875e-01,7.146742e+02,1/1
-13.3636,0.0000,19.4312,7.092305e-01,7.146742e+02,1/1
-0.8932,1.5470,106.0184,9.996180e-01,7.146742e+02,1/1
1.7863,0.0000,106.0184,9.997185e-01,7.146742e+02,1/1
-6.5124,-11.0827,25.2407,6.865094e-01,7.146742e+02,1/1
6.5124,11.0827,25.2407,6.810663e-01,7.146742e+02,1/1
-12.7289,0.0000,32.0077,6.192999e-01,7.146742e+02,1/1
12.7289,-0.0000,32.0077,6.208948e-01,7.146742e+02,1/1
12.9492,-0.0000,25.4867,6.870275e-01,7.146742e+02,1/1
-12.9492,0.0000,25.4867,6.893818e-01,7.146742e+02,1/1
-5.0768,-10.0984,32.7265,5.949894e-01,7.146742e+02,1/1
-6.6252,-8.8898,32.6155,6.008173e-01,7.146742e+02,1/1
-6.2360,-5.3561,25.1390,6.739216e-01,7.146742e+02,1/1
-3.3892,-4.3697,25.4263,6.640572e-01,7.146742e+02,1/1
6.0382,-7.5660,33.2357,5.836903e-01,7.146742e+02,1/1
4.0770,-6.6126,35.2772,5.397926e-01,7.146742e+02,1/1
3.3024,3.8822,11.6824,6.996677e-01,7.146742e+02,1/1
1.6871,4.7934,11.7929,6.996494e-01,7.146742e+02,1/1
4.9440,-5.7686,30.8191,6.099727e-01,7.146742e+02,1/1
2.5448,-4.0083,30.8190,6.033998e-01,7.146742e+02,1/1
-5.6868,-9.4771,22.4204,6.963230e-01,7.146742e+02,1/1
-4.4145,-10.4409,21.2601,6.967472e-01,7.146742e+02,1/1
5.6899,9.4691,22.4234,6.886630e-01,7.146742e+02,1/1
4.4176,10.4329,21.2631,6.871389e-01,7.146742e+02,1/1
7.6882,-7.0214,22.4576,6.927930e-01,7.146742e+02,1/1
6.2435,-6.3541,20.6795,6.955292e-01,7.146742e+02,1/1
3.9091,0.2199,7.1783,7.058759e-01,7.146742e+02,1/1
