formation_id,name,date_reported,location,source_url,satellite_count,inner_outer_ratio,outer_diameter_m,inner_diameter_m,raw_measurement_text,provenance
CC-2017-09-09-BOOSCHENHOOFD-NOORD-BRABANT,Booschenhoofd | Noord Brabant,2017-09-09,Booschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2017/09/09/NL20170909_A.html,8,0.657895,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2017-09-17-BOOSCHENHOOFD-NOORD-BRABANT,Booschenhoofd | Noord Brabant,2017-09-17,Booschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2017/09/17/NL20170917_A.html,3,0.062893,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2017-09-24-BOOSCHENHOOFD-NOORD-BRABANT,Booschenhoofd | Noord Brabant,2017-09-24,Booschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2017/09/24/NL20170924_A.html,10,0.635659,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2017-10-01-ZOLLIKOFEN-BERN,Zollikofen | Bern,2017-10-01,Zollikofen | Bern,https://www.cropcirclecenter.com/ccdata/2017/10/01/CH20171001_A.html,39,0.120301,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2017-10-18-IPUA-U-SANTA-CATARINA,Ipuaçu | Santa Catarina,2017-10-18,Ipuaçu | Santa Catarina,https://www.cropcirclecenter.com/ccdata/2017/10/18/BR20171018_A.html,,0.76,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2017-11-03-LINHA-BELA-VISTA-SANTA-CATARINA,Linha Bela Vista | Santa Catarina,2017-11-03,Linha Bela Vista | Santa Catarina,https://www.cropcirclecenter.com/ccdata/2017/11/03/BR20171103_A.html,9,0.333333,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2017-UNKNOWN-WELCOME-TO-THE-2017-CROP-CIRCLE-SEASON,Welcome to the 2017 Crop Circle Season!,2017-unknown,Welcome to the 2017 Crop Circle Season!,https://www.cropcircleconnector.com/2017/April2017.html,,0.1125,,,approximately 250 ft ; approximately 50 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2017-UNKNOWN-WOOTON-WAWEN-WARKS,"Wooton Wawen, Warks",2017-unknown,"Wooton Wawen, Warks",https://www.cropcirclecenter.com/ccdata/2017/08/07/UK20170807_A.html,20,0.086331,,,approximately 60 ft ; approximately 300 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-04-29-BOSSCHENHOOFD-NOORD-BRABANT,Bosschenhoofd | Noord Brabant,2018-04-29,Bosschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2018/04/29/NL20180429_A.html,,0.830508,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-05-08-WILLOUGHBY-HEDGE-WILTS,"Willoughby Hedge, Wilts",2018-05-08,"Willoughby Hedge, Wilts",https://www.cropcirclecenter.com/ccdata/2018/05/08/UK20180508_A.html,10,0.075472,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-05-09-CROP-CIRCLES-2018,Crop Circles 2018,2018-05-09,Crop Circles 2018,https://www.cropcircleconnector.com/2018/May2018.html,,0.065476,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-05-14-HOEVEN-NOORD-BRABANT,Hoeven | Noord Brabant,2018-05-14,Hoeven | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2018/05/14/NL20180514_A.html,,0.781818,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-05-16-BOSSCHENHOOFD-NOORD-BRABANT,Bosschenhoofd | Noord Brabant,2018-05-16,Bosschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2018/05/16/NL20180516_A.html,11,0.054348,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-05-26-BUCKLAND-DOWN-DORSET,"Buckland Down, Dorset",2018-05-26,"Buckland Down, Dorset",https://www.cropcirclecenter.com/ccdata/2018/05/26/UK20180526_A.html,,0.123457,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-02-BAUNTON-GLOS-2,"Baunton, Glos",2018-06-02,"Baunton, Glos",https://temporarytemples.co.uk/project/baunton-glos-2nd-june-2018,,0.070866,,,approximately 100 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-02-WHITE-WAY-GLOUCESTERSHIRE,White Way | Gloucestershire,2018-06-02,White Way | Gloucestershire,https://www.cropcirclecenter.com/ccdata/2018/06/02/UK20180602_A.html,10,0.545455,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-03-BISHOP-S-CANNINGS-DOWN-WILTSHIRE,Bishop's Cannings Down | Wiltshire,2018-06-03,Bishop's Cannings Down | Wiltshire,https://www.cropcirclecenter.com/ccdata/2018/06/03/UK20180603_A.html,11,0.255319,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-03-BISHOPS-CANNINGS-DOWN-WILTS-3,"Bishops Cannings Down, Wilts",2018-06-03,"Bishops Cannings Down, Wilts",https://temporarytemples.co.uk/project/bishops-cannings-down-wilts-3rd-june-2018,33,0.070175,,,approximately 180 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-04-ACKLING-DYKE-DORSET,"Ackling Dyke, Dorset",2018-06-04,"Ackling Dyke, Dorset",https://www.cropcirclecenter.com/ccdata/2018/06/04/UK20180604_A.html,,0.701613,,,approximately 200 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-04-USTER-Z-RICH,Uster | Zürich,2018-06-04,Uster | Zürich,https://www.cropcirclecenter.com/ccdata/2018/06/04/CH20180604_A.html,,0.11194,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-09-HACKPEN-HILL-WILTS,"Hackpen Hill, Wilts",2018-06-09,"Hackpen Hill, Wilts",https://temporarytemples.co.uk/project/hackpen-hill-wilts-9th-june-2018,,0.144737,,,approximately 180 ft ; approximately 90 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-09-HOEVEN-NOORD-BRABANT,Hoeven | Noord Brabant,2018-06-09,Hoeven | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2018/06/09/NL20180609_A.html,10,0.203008,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-10-KEYSLEY-DOWN-WILTS,"Keysley Down, Wilts",2018-06-10,"Keysley Down, Wilts",https://temporarytemples.co.uk/project/keysley-down-wilts-10th-june-2018-2,,0.101695,,,approximately 150 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-10-KEYSLEY-DOWN-WILTSHIRE-2,Keysley Down | Wiltshire,2018-06-10,Keysley Down | Wiltshire,https://www.cropcirclecenter.com/ccdata/2018/06/10/UK20180610_B.html,16,0.70303,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-11-SARRALTROFF,Sarraltroff,2018-06-11,Sarraltroff,https://www.cropcirclecenter.com/ccdata/2018/06/11/FR20180611_A.html,38,0.145833,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-15-HOEVEN-NOORD-BRABANT,Hoeven | Noord Brabant,2018-06-15,Hoeven | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2018/06/15/NL20180615_A.html,3,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-17-CASCINA-GEROMINA-PIEMONTE,Cascina Geromina | Piemonte,2018-06-17,Cascina Geromina | Piemonte,https://www.cropcirclecenter.com/ccdata/2018/06/17/IT20180617_A.html,,0.196078,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-17-FRIENISBERG-BERN,Frienisberg | Bern,2018-06-17,Frienisberg | Bern,https://www.cropcirclecenter.com/ccdata/2018/06/17/CH20180617_A.html,,0.64,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-17-HOEVEN,Hoeven,2018-06-17,Hoeven,https://www.cropcirclecenter.com/ccdata/2018/06/17/NL20180617_A.html,7,0.168539,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-17-WINTERBOURNE-STOKE-DOWN-WILTS,"Winterbourne Stoke Down, Wilts",2018-06-17,"Winterbourne Stoke Down, Wilts",https://temporarytemples.co.uk/project/winterbourne-stoke-wilts-17th-june-2018,,0.528846,,,approximately 180 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-19-SOKOLOVSKAYA,Sokolovskaya,2018-06-19,Sokolovskaya,https://www.cropcirclecenter.com/ccdata/2018/06/19/RU20180619_A.html,,0.189781,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-20-DEVIL-S-DEN-WILTS,"Devil's Den, Wilts",2018-06-20,"Devil's Den, Wilts",https://www.cropcirclecenter.com/ccdata/2018/06/20/UK20180620_A.html,,0.086667,,,approximately 200 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-21-OUDEBILDTDIJK-FRIESLAND,Oudebildtdijk | Friesland,2018-06-21,Oudebildtdijk | Friesland,https://www.cropcirclecenter.com/ccdata/2018/06/21/NL20180621_A.html,,0.496241,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-21-OUDEBILDTDIJK-FRIESLAND-2,Oudebildtdijk | Friesland,2018-06-21,Oudebildtdijk | Friesland,https://www.cropcirclecenter.com/ccdata/2018/06/21/NL20180621_B.html,,0.138889,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-21-OUDEBILDTDIJK-FRIESLAND-3,Oudebildtdijk | Friesland,2018-06-21,Oudebildtdijk | Friesland,https://www.cropcirclecenter.com/ccdata/2018/06/21/NL20180621_C.html,,0.097744,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-23-BROAD-HINTON-WILTSHIRE,Broad Hinton | Wiltshire,2018-06-23,Broad Hinton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2018/06/23/UK20180623_A.html,46,0.15894,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-23-HACKPEN-HILL-2-WILTS-2,"Hackpen Hill (2), Wilts",2018-06-23,"Hackpen Hill (2), Wilts",https://temporarytemples.co.uk/project/hackpen-hill-2-wilts-23rd-june-2018,,0.047619,,,approximately 250 ft ; approximately 90 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-24-YARNBURY-CASTLE-WILTS,"Yarnbury Castle, Wilts",2018-06-24,"Yarnbury Castle, Wilts",https://www.cropcirclecenter.com/ccdata/2018/06/24/UK20180624_A.html,23,0.069565,,,approximately 200 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-06-30-SUTTON-HALL-ESSEX,Sutton Hall | Essex,2018-06-30,Sutton Hall | Essex,https://www.cropcirclecenter.com/ccdata/2018/06/30/UK20180630_A.html,,0.636364,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-01-ALTON-HAMPSHIRE,Alton | Hampshire,2018-07-01,Alton | Hampshire,https://www.cropcirclecenter.com/ccdata/2018/07/01/UK20180701_A.html,7,0.198758,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-02-WADEN-HILL-WILTSHIRE,Waden Hill | Wiltshire,2018-07-02,Waden Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2018/07/02/UK20180702_A.html,25,0.043956,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-02-WOODBOROUGH-WILTSHIRE-2,Woodborough | Wiltshire,2018-07-02,Woodborough | Wiltshire,https://www.cropcirclecenter.com/ccdata/2018/07/02/UK20180702_B.html,7,0.083333,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-05-BIERBEEK-FLEMISH-BRABANT,Bierbeek | Flemish Brabant,2018-07-05,Bierbeek | Flemish Brabant,https://www.cropcirclecenter.com/ccdata/2018/07/05/BE20180705_A.html,,0.073333,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-06-MARTINSELL-HILL-WILTSHIRE-2,Martinsell Hill | Wiltshire,2018-07-06,Martinsell Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2018/07/06/UK20180706_B.html,,0.08125,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-07-MARTINSELL-HILL-WILTS,"Martinsell Hill, Wilts",2018-07-07,"Martinsell Hill, Wilts",https://www.cropcirclecenter.com/ccdata/2018/07/06/UK20180706_A.html,,0.120805,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-08-CONEYBURY-HENGE-WILTS,"Coneybury Henge, Wilts",2018-07-08,"Coneybury Henge, Wilts",https://temporarytemples.co.uk/project/coneybury-henge-wilts-8th-july-2018,,0.054795,,,approximately 150 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-10-LONGWOOD-WARREN-HANTS,"Longwood Warren, Hants",2018-07-10,"Longwood Warren, Hants",https://www.cropcirclecenter.com/ccdata/2018/07/10/UK20180710_A.html,18,0.185897,,,approximately 200 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-11-ZEVENBERGEN,Zevenbergen,2018-07-11,Zevenbergen,https://www.cropcirclecenter.com/ccdata/2018/07/11/NL20180711_A.html,8,0.068027,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-14-DYFFRYN,Dyffryn,2018-07-14,Dyffryn,https://www.cropcirclecenter.com/ccdata/2018/07/14/UK20180714_A.html,,0.15894,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-14-KINGWESTON-SOMERSET,"Kingweston, Somerset",2018-07-14,"Kingweston, Somerset",https://temporarytemples.co.uk/project/kingweston-somerset-14th-july-2018,,0.092784,,,approximately 350 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-14-MUNCOMBE-HILL-2,Muncombe Hill,2018-07-14,Muncombe Hill,https://www.cropcirclecenter.com/ccdata/2018/07/14/UK20180714_B.html,,0.1125,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-14-WINTERBOURNE-BASSETT-3,Winterbourne Bassett,2018-07-14,Winterbourne Bassett,https://www.cropcirclecenter.com/ccdata/2018/07/14/UK20180714_C.html,,0.071942,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-14-WINTERBOURNE-BASSETT-WILTS,"Winterbourne Bassett, Wilts",2018-07-14,"Winterbourne Bassett, Wilts",https://temporarytemples.co.uk/project/winterbourne-bassett-wilts-14th-july-2018,,0.069182,,,approximately 200 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-20-WADEN-HILL,Waden Hill,2018-07-20,Waden Hill,https://www.cropcirclecenter.com/ccdata/2018/07/20/UK20180720_A.html,,0.867925,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-21-CLIFFORD,Clifford,2018-07-21,Clifford,https://www.cropcirclecenter.com/ccdata/2018/07/21/UK20180721_A.html,,0.076389,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-21-LONGBARROW-AT-ALL-CANNINGS-WILTS,"Longbarrow at All Cannings, Wilts",2018-07-21,"Longbarrow at All Cannings, Wilts",https://temporarytemples.co.uk/project/longbarrow-at-all-cannings-wilts-21st-july-2018,,0.06135,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-22-SUTTON-HALL,Sutton Hall,2018-07-22,Sutton Hall,https://www.cropcirclecenter.com/ccdata/2018/07/22/UK20180722_A.html,,0.083333,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-23-GURSTON-ASHES,Gurston Ashes,2018-07-23,Gurston Ashes,https://www.cropcirclecenter.com/ccdata/2018/07/23/UK20180723_A.html,13,0.145299,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-24-FOVANT-WILTS,"Fovant, Wilts",2018-07-24,"Fovant, Wilts",https://temporarytemples.co.uk/project/fovant-wilts-24th-july-2018,,0.083969,,,approximately 200 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-26-CHESTERTON-WINDMILL-WARKS,"Chesterton Windmill, Warks",2018-07-26,"Chesterton Windmill, Warks",https://temporarytemples.co.uk/project/chesterton-windmill-warks-26th-july-2018,,0.105263,,,approximately 200 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-26-HARBURY,Harbury,2018-07-26,Harbury,https://www.cropcirclecenter.com/ccdata/2018/07/26/UK20180726_A.html,,0.358974,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-27-WYKE-LANE,Wyke Lane,2018-07-27,Wyke Lane,https://www.cropcirclecenter.com/ccdata/2018/07/27/UK20180727_A.html,12,0.095238,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-28-SILBURY-HILL,Silbury Hill,2018-07-28,Silbury Hill,https://www.cropcirclecenter.com/ccdata/2018/07/28/UK20180728_A.html,4,0.05814,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-30-HACKPEN-HILL-3-WILTS-3,"Hackpen Hill (3), Wilts",2018-07-30,"Hackpen Hill (3), Wilts",https://temporarytemples.co.uk/project/hackpen-hill-3-wilts-30th-july-2018,,0.093023,,,approximately 200 ft ; approximately 90 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-07-31-QUEBEC,Quebec,2018-07-31,Quebec,https://www.cropcirclecenter.com/ccdata/2018/07/31/CA20180731_A.html,,0.733945,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-08-03-PRUDENT-POLIS,Prudentópolis,2018-08-03,Prudentópolis,https://www.cropcirclecenter.com/ccdata/2018/08/03/BR20180803_A.html,40,0.495146,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-08-04-NUEVAECIJA,NuevaEcija,2018-08-04,NuevaEcija,https://www.cropcirclecenter.com/ccdata/2018/08/04/PH20180804_A.html,34,0.178947,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-08-05-NASUGBU,Nasugbu,2018-08-05,Nasugbu,https://www.cropcirclecenter.com/ccdata/2018/08/05/PH20180805_A.html,29,0.164179,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-08-10-ETCHILHAMPTON,Etchilhampton,2018-08-10,Etchilhampton,https://www.cropcirclecenter.com/ccdata/2018/08/10/UK20180810_A.html,,0.214876,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-08-10-MIXON-WILTS,"Mixon, Wilts",2018-08-10,"Mixon, Wilts",https://temporarytemples.co.uk/project/mixon-wilts-10th-august-2018,,0.057971,,,approximately 400 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-08-13-FONTHILL-BISHOP,Fonthill Bishop,2018-08-13,Fonthill Bishop,https://www.cropcirclecenter.com/ccdata/2018/08/13/UK20180813_A.html,,0.632653,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-08-14-NORRIDGE-WOOD,Norridge Wood,2018-08-14,Norridge Wood,https://www.cropcirclecenter.com/ccdata/2018/08/14/UK20180814_A.html,23,0.095745,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-08-14-PRUDENT-POLIS,Prudentópolis,2018-08-14,Prudentópolis,https://www.cropcirclecenter.com/ccdata/2018/08/14/BR20180814_A.html,7,0.059783,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-10-15-HOEVEN,Hoeven,2018-10-15,Hoeven,https://www.cropcirclecenter.com/ccdata/2018/10/15/NL20181015_A.html,4,0.685714,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2018-10-19-NIERDERSCHERLI,Nierderscherli,2018-10-19,Nierderscherli,https://www.cropcirclecenter.com/ccdata/2018/10/19/CH20181019_A.html,,0.174497,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-02-01-BOSSCHENHOOFD-NOORD-BRABANT,Bosschenhoofd | Noord Brabant,2019-02-01,Bosschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2019/02/01/NL20190201_A.html,28,0.094203,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-02-02-ROUNDWAY-HILL-WILTSHIRE,Roundway Hill | Wiltshire,2019-02-02,Roundway Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2019/02/02/UK20190202_A.html,,0.449664,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-04-12-QINGHAI-LAKE-QINGHAI,Qinghai Lake | Qinghai,2019-04-12,Qinghai Lake | Qinghai,https://www.cropcirclecenter.com/ccdata/2019/04/12/CN20190412_A.html,,0.474074,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-04-17-SINT-WILLERBRORD-NORD-BRABANT,Sint Willerbrord | Nord Brabant,2019-04-17,Sint Willerbrord | Nord Brabant,https://www.cropcirclecenter.com/ccdata/2019/04/17/NL20190417_A.html,10,0.903226,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-05-22-NORRIDGE-WOOD-WILTSHIRE,Norridge Wood | Wiltshire,2019-05-22,Norridge Wood | Wiltshire,https://www.cropcirclecenter.com/ccdata/2019/05/22/UK20190522_A.html,11,0.232394,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-05-25-CHESTERTON-FARM-GLOUCESTERSHIRE,Chesterton Farm | Gloucestershire,2019-05-25,Chesterton Farm | Gloucestershire,https://www.cropcirclecenter.com/ccdata/2019/05/25/UK20190525_A.html,35,0.103825,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-05-25-OSIMO-ANCONA,Osimo | Ancona,2019-05-25,Osimo | Ancona,https://www.cropcirclecenter.com/ccdata/2019/05/25/IT20190525_A.html,,0.360902,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-05-25-PADIGLIONE-ANCONA-2,Padiglione | Ancona,2019-05-25,Padiglione | Ancona,https://www.cropcirclecenter.com/ccdata/2019/05/25/IT20190525_B.html,7,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-05-26-CHILTON-CANDOVER-HAMPSHIRE,Chilton Candover | Hampshire,2019-05-26,Chilton Candover | Hampshire,https://www.cropcirclecenter.com/ccdata/2019/05/26/UK20190526_A.html,,0.782313,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-05-27-BOSSCHENHOOFD-NOORD-BRABANT,Bosschenhoofd | Noord Brabant,2019-05-27,Bosschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2019/05/27/NL20190527_A.html,8,0.10989,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-05-27-LOCATION-WITHHELD,location withheld,2019-05-27,location withheld,https://www.cropcirclecenter.com/ccdata/2019/05/27/UK20190527_A.html,47,0.513514,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-06-01-MOISELLES,Moiselles,2019-06-01,Moiselles,https://www.cropcirclecenter.com/ccdata/2019/06/01/FR20190601_A.html,44,0.169811,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-06-02-LONG-WOOD,Long Wood,2019-06-02,Long Wood,https://www.cropcirclecenter.com/ccdata/2019/06/02/UK20190602_A.html,,0.146341,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-06-02-LONG-WOOD-HANTS-2,"Long Wood, Hants",2019-06-02,"Long Wood, Hants",https://temporarytemples.co.uk/project/longwood-hants-2019,,0.094017,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2019-06-09-KRASNODAR,Krasnodar,2019-06-09,Krasnodar,https://www.cropcirclecenter.com/ccdata/2019/06/09/RU20190609_A.html,,0.343558,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
