formation_id,name,source_url,rank,score_total,classification,ratio_band,count_family,scale_family,inner_outer_ratio,satellite_count,outer_diameter_m,nearest_rgcs_family,needed_measurement,claim_status
CC-2025-06-28-WARE-DEVON-LYME-REGIS,"Ware, Devon (Lyme Regis)",https://www.cropcirclecenter.com/ccdata/2025/06/28/UK20250628_A.html,68,0.29,NEEDS_SOURCE_DIMENSION,REJECT,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,0.141419,12,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2025-07-20-FRIEDING-BAVARIA,Frieding | Bavaria,https://www.cropcirclecenter.com/ccdata/2025/07/20/DE20250720_A.html,69,0.29,NEEDS_SOURCE_DIMENSION,REJECT,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,0.266296,14,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2005-04-17-BOURNEMOUTH-HAMPSHIRE,Bournemouth | Hampshire,https://www.cropcirclecenter.com/ccdata/2005/04/17/UK20050417_A.html,70,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.085356,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2005-08-28-CHERHILL-WILTSHIRE,Cherhill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2005/08/28/UK20050828_A.html,71,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.305031,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2006-06-07-ROCHHINO-LOMBARDIA,Rochhino | Lombardia,https://www.cropcirclecenter.com/ccdata/2006/06/07/IT20060607_A.html,72,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.467569,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2006-07-15-OBERHAUSEN-BAYERN,Oberhausen | Bayern,https://www.cropcirclecenter.com/ccdata/2006/07/15/DE20060715_A.html,73,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.289262,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2006-08-04-AARHUS-JYLLAND,Aarhus | Jylland,https://www.cropcirclecenter.com/ccdata/2006/08/04/DK20060804_A.html,74,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.036352,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-06-07-MILK-HILL-WILTSHIRE,Milk Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2007/06/07/UK20070607_A.html,75,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.714288,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-06-11-CASINE-DIE-PATERNO-MARCHE-2,Casine die Paterno | Marche,https://www.cropcirclecenter.com/ccdata/2007/06/11/IT20070611_B.html,76,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.794331,16,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-07-09-REINHAUSEN-NIEDERSACHSEN,Reinhausen | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2007/07/09/DE20070709_A.html,77,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.970572,16,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-07-17-ALL-CANNINGS-WILTSHIRE,All Cannings | Wiltshire,https://www.cropcirclecenter.com/ccdata/2007/07/17/UK20070717_A.html,78,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.356727,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-07-25-WEST-KENNETT-WILTSHIRE-2,West Kennett | Wiltshire,https://www.cropcirclecenter.com/ccdata/2007/07/25/UK20070725_B.html,79,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.37457,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-09-ALTON-BARNES-WILTSHIRE,Alton Barnes | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/09/UK20080709_A.html,80,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.19268,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-15-AVEBURY-MANOR-WILTSHIRE,Avebury Manor | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/15/UK20080715_A.html,81,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.231173,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-08-06-KUNSTAT-JIHOMORAVSKY-KRAJ,Kunstat | Jihomoravsky kraj,https://www.cropcirclecenter.com/ccdata/2008/08/06/CZ20080806_A.html,82,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.764848,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-08-08-MILK-HILL-WILTSHIRE-3,Milk Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/08/08/UK20080808_C.html,83,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.290633,32,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-08-25-WEDHAMPTON-WILTSHIRE-2,Wedhampton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/08/25/UK20080825_B.html,84,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.762982,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-09-21-YATESBURY-WILTSHIRE,Yatesbury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/09/21/UK20080921_A.html,85,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.265764,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-05-06-ALL-CANNINGS-WILTSHIRE,All Cannings | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/05/06/UK20090506_A.html,86,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.132272,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-05-24-WINDMILL-HILL-WILTSHIRE-3,Windmill Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/05/24/UK20090524_C.html,87,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.388028,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-06-13-MILK-HILL-WILTSHIRE,Milk Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/06/13/UK20090613_A.html,88,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.087298,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-03-AALST-OOST-VLANDEREN-2,Aalst | Oost-Vlanderen,https://www.cropcirclecenter.com/ccdata/2009/07/33/BE20090733_B.html,89,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.290676,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-16-WOLBRECHTSHAUSEN-NIEDERSACHSEN,Wolbrechtshausen | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2009/07/16/DE20090716_A.html,90,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.186641,16,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-19-LIDDINGTON-CASTLE-WILTSHIRE,Liddington Castle | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/19/UK20090719_A.html,91,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.072998,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-08-08-WEST-OVERTON-WILTSHIRE-3,West Overton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/08/UK20090808_C.html,92,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.117892,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-02-01-ALBURY-CANTERBURY,Albury | Canterbury,https://www.cropcirclecenter.com/ccdata/2010/02/01/NZ20100201_A.html,93,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.270763,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-09-CLEY-HILL-WILTSHIRE,Cley Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/07/09/UK20100709_A.html,94,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.213487,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-08-03-WHITEFIELD-HILL-WILTSHIRE,Whitefield Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/08/03/UK20100803_D.html,95,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.865077,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-04-22-INNAGE-MONMOUTHSHIRE,Innage | Monmouthshire,https://www.cropcirclecenter.com/ccdata/2011/04/22/UK20110422_A.html,96,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.145211,16,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-05-17-PITT-HAMPSHIRE-3,Pitt | Hampshire,https://www.cropcirclecenter.com/ccdata/2011/05/17/UK20110517_C.html,97,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.082806,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-06-29-STANTON-ST-BERNARD-WILTSHIRE,Stanton St Bernard | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/06/29/UK20120629_A.html,98,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.808486,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-21-MOMALLE-WALLONIE,Momalle | Wallonie,https://www.cropcirclecenter.com/ccdata/2013/07/21/BE20130721_A.html,99,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.113314,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-06-08-HUNTER-VALLEY-NEW-SOUTH-WALES,Hunter Valley | New South Wales,https://www.cropcirclecenter.com/ccdata/2014/06/08/AU20140608_A.html,100,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.791259,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-07-19-HASELOR-WARWICKSHIRE,"Haselor, Warwickshire",https://temporarytemples.co.uk/project/haselor-warwickshire-19th-july-2015,101,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.802214,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2016-06-21-CHILCOMB-DOWN-HAMPSHIRE,"Chilcomb Down, Hampshire",https://temporarytemples.co.uk/project/chilcomb-down-hampshire-20th-june-2016,102,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.297923,32,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2017-05-25-WINCHESTER-HAMPSHIRE-2,Winchester | Hampshire,https://www.cropcirclecenter.com/ccdata/2017/05/25/UK20170525_B.html,103,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.046053,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2017-11-03-LINHA-BELA-VISTA-SANTA-CATARINA,Linha Bela Vista | Santa Catarina,https://www.cropcirclecenter.com/ccdata/2017/11/03/BR20171103_A.html,104,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.275114,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2018-06-23-BROAD-HINTON-WILTSHIRE,Broad Hinton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2018/06/23/UK20180623_A.html,105,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.13797,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2019-06-11-OWSLEBURY-HANTS,"Owslebury, Hants",https://www.cropcirclecenter.com/ccdata/2019/06/11/UK20190611_A.html,106,0.285,NEEDS_SOURCE_DIMENSION,REJECT,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,0.104138,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2020-07-07-STANTON-ST-BERNARD-WILTS,"Stanton St. Bernard, Wilts",https://www.cropcirclecenter.com/ccdata/2020/07/07/UK20200707_A.html,107,0.275,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2020-07-16-LUXENBOROUGH-WILTSHIRE,Luxenborough | Wiltshire,https://www.cropcirclecenter.com/ccdata/2020/07/16/UK20200716_A.html,108,0.275,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2020-07-16-STONEHENGE-WILTS,"Stonehenge, Wilts",https://temporarytemples.co.uk/project/stonehenge-wilts-16th-july-2020,109,0.275,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2021-05-10-STANTON-ST-BERNARD-WILTS,"Stanton St. Bernard, Wilts",https://www.cropcirclecenter.com/ccdata/2021/05/10/UK20210510_A.html,110,0.275,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2021-07-05-HACKPEN-HILL-WILTSHIRE,Hackpen Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2021/07/05/UK20210705_A.html,111,0.275,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2022-06-03-STANTON-ST-BERNARD-WILTSHIRE,Stanton St Bernard | Wiltshire,https://www.cropcirclecenter.com/ccdata/2022/06/03/UK20220603_A.html,112,0.275,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2024-07-23-MARTEN-MARLBOROUGH-WILTS,"Marten (Marlborough), Wilts",https://temporarytemples.co.uk/project/marten-2024,113,0.275,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2025-07-25-WILMINGTON-EAST-SUSSEX,Wilmington | East Sussex,https://www.cropcirclecenter.com/ccdata/2025/07/25/UK20250725_A.html,114,0.275,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2026-06-21-KINGWESTON-2-WILTS-2,Kingweston (2) | Somerset,https://temporarytemples.co.uk/project/kingweston2-2026,115,0.275,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2005-06-22-LURKELEY-HILL-WILTSHIRE-2,Lurkeley Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2005/06/22/UK20050622_B.html,116,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.329182,23,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2005-06-26-SILBURY-HILL-WILTSHIRE,Silbury Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2005/06/26/UK20050626_A.html,117,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.342864,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2005-07-10-CHALFONT-ST-PETER-BUCKINGHAMSHIRE,Chalfont St Peter | Buckinghamshire,https://www.cropcirclecenter.com/ccdata/2005/07/10/UK20050710_A.html,118,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.780892,19,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2006-05-19-ROCHETTA-BELBO-PIEMONTE,Rochetta Belbo | Piemonte,https://www.cropcirclecenter.com/ccdata/2006/05/19/IT20060519_A.html,119,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.352852,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2006-07-08-UFFINGTON-OXFORDSHIRE-3,Uffington | Oxfordshire,https://www.cropcirclecenter.com/ccdata/2006/07/08/UK20060708_C.html,120,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.047769,23,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2006-08-08-BEARSTEAD-KENT,Bearstead | Kent,https://www.cropcirclecenter.com/ccdata/2006/08/08/UK20060808_A.html,121,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.269199,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-05-28-VILLAMARZANA-VENETO,Villamarzana | Veneto,https://www.cropcirclecenter.com/ccdata/2007/05/28/IT20070528_A.html,122,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.354088,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-07-13-DOMMARTIN-WAADT,Dommartin | Waadt,https://www.cropcirclecenter.com/ccdata/2007/07/13/CH20070713_A.html,123,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.04168,23,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-07-18-WILTON-WATER-GRID-WILTSHIRE-2,Wilton Water Grid | Wiltshire,https://www.cropcirclecenter.com/ccdata/2007/07/18/UK20070718_B.html,124,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.166746,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-07-21-DANKELSHAUSEN-NIEDERSACHSEN,Dankelshausen | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2007/07/21/DE20070721_A.html,125,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.255544,7,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-07-29-AVEBURY-WILTSHIRE,Avebury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2007/07/29/UK20070729_A.html,126,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.100545,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-06-12-BORYEONG-SI-CHUNGCHEONGNAM-DO,Boryeong-si | Chungcheongnam-do,https://www.cropcirclecenter.com/ccdata/2008/06/12/KR20080612_A.html,127,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.120714,13,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-06-13-UFFINGTON-WHITE-HORSE-OXFORDSHIRE,Uffington White Horse | Oxfordshire,https://www.cropcirclecenter.com/ccdata/2008/06/13/UK20080613_A.html,128,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.035238,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-06-18-WINTERBOURNE-BASSETT-WILTSHIRE,Winterbourne Bassett | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/06/18/UK20080618_A.html,129,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.467852,11,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-17-B-RDEL-NIEDERSACHSEN,Bördel | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2008/07/17/DE20080717_A.html,130,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.07317,11,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-26-WARNFORD-HAMPSHIRE-2,Warnford | Hampshire,https://www.cropcirclecenter.com/ccdata/2008/07/26/UK20080726_B.html,131,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.874996,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-28-MARTINSELL-HILL-WILTSHIRE-2,Martinsell Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/28/UK20080728_B.html,132,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.27262,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-31-MARKSUHL-TH-RINGEN,Marksuhl | Thüringen,https://www.cropcirclecenter.com/ccdata/2008/07/31/DE20080731_A.html,133,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.57091,5,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-08-14-BARTON-LE-CLEY-BEDFORDSHIRE,Barton-Le-Cley | Bedfordshire,https://www.cropcirclecenter.com/ccdata/2008/08/14/UK20080814_A.html,134,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.748404,11,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-08-23-HONEYSTREET-WILTSHIRE,Honeystreet | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/08/23/UK20080823_A.html,135,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.167805,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-06-05-CHISELDON-WILTSHIRE,Chiseldon | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/06/05/UK20090605_A.html,136,0.27,NEEDS_SOURCE_DIMENSION,REJECT,PRIME_FAMILY,NEEDS_SOURCE_DIMENSION,0.128236,3,,PRIME_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
